dataset,fold,eq_odds,av_odds,av_pred_diff,cof_variation_allgroups,entropy_index_allgroups,theil_index_allgroups,eq_opportunity,stat_parity,error_rate,false_discovery_rate_dif,false_negative_rate_diff,false_omisson_rate_dif,pred_equality,binary_confusion_matrix,ppv,npv,selection_rate,accuracy,f1-score
adult,0,0.0,0.0,0.04631760644418871,0.01354260572348611,9.170108489089939e-05,9.180701242801104e-05,0.0,0.0,0.0926352128883775,0.0,0.0,0.09263521288837742,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0,0.0,-0.016921993308681105,0.011975997857557664,7.171226234211288e-05,7.249500868835028e-05,0.0,0.0,-0.03384398661736221,0.0,0.0,-0.03384398661736221,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,2,0.0,0.0,-0.00945326966182633,0.012829299096999078,8.229545766013067e-05,8.16729715132092e-05,0.0,0.0,-0.018906539323652605,0.0,0.0,-0.01890653932365266,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,3,0.0,0.0,-0.057079023770640544,0.014003391149582047,9.80474818440964e-05,9.588128458311606e-05,0.0,0.0,-0.11415804754128112,0.0,0.0,-0.11415804754128109,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,4,0.0,0.0,-0.011969019001946357,0.01550074681044343,0.0001201365758407361,0.00011667852415694912,0.0,0.0,-0.023938038003892714,0.0,0.0,-0.023938038003892714,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,0,,,0.12781954887218044,0.014207140275499375,0.00010092141740385823,9.912482386087914e-05,,,-0.7443609022556391,0.0,,0.2556390977443609,,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,,,0.1523809523809524,0.011282622176513697,6.364878158897934e-05,6.517024731733507e-05,,,-0.6952380952380952,0.0,,0.3047619047619048,,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,2,,,0.125,0.005786435004961619,1.6741415033322588e-05,1.6702176509924827e-05,,,-0.75,0.0,,0.25,,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,3,,,0.09313725490196079,0.008891210684687996,3.952681371975498e-05,3.8845885237801606e-05,,,-0.8137254901960784,0.0,,0.18627450980392157,,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,4,,,0.12142857142857143,0.006095464238747025,1.8577342142921923e-05,1.8476765353020195e-05,,,-0.7571428571428571,0.0,,0.24285714285714285,,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
