decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,race,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,target
1.0,0.2592592592592592,0.8918918918918919,0.8,0.391898487066862,0.7961722488038278,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.0,0.0,1.0,1
0.4444444444444445,0.3333333333333333,0.4864864864864864,0.5466666666666666,0.4192288921425085,0.5617224880382775,1.0,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1
0.7777777777777777,0.9629629629629628,0.7027027027027026,0.6933333333333334,0.5827232796486091,0.6516746411483254,0.0,1.0,0.5333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1
0.7777777777777777,0.2592592592592592,0.8648648648648649,0.64,0.3718887262079063,0.6488038277511962,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,1
0.2222222222222222,0.925925925925926,0.8108108108108107,0.6533333333333333,0.3923865300146413,0.6424242424242425,0.0,1.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.8108108108108109,0.6533333333333334,0.2371888726207907,0.4516746411483254,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,1.0,1.0,0.0,0
0.3333333333333333,0.3333333333333333,0.6216216216216217,0.7200000000000001,0.4436310395314788,0.5709728867623605,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0
0.1111111111111111,0.2222222222222222,0.6486486486486487,0.6266666666666666,0.355783308931186,0.4899521531100478,0.0,1.0,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0
0.4444444444444445,0.5925925925925926,0.8243243243243242,0.7600000000000001,0.4831625183016106,0.6133971291866029,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7777777777777777,0.8888888888888888,0.5990990990990991,0.7333333333333334,0.5973645680819912,0.7062200956937799,0.0,0.0,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1
0.2222222222222222,0.0,0.4954954954954955,0.4933333333333332,0.404099560761347,0.5486443381180223,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,1
0.1111111111111111,0.2222222222222222,0.5810810810810811,0.68,0.3792093704245974,0.5116427432216906,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1.0,0.0,1
0.8888888888888888,0.8888888888888888,0.654954954954955,0.4533333333333333,0.6427525622254759,0.7205741626794259,0.0,1.0,0.5333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1
0.6666666666666665,0.7777777777777777,0.6846846846846847,0.7733333333333334,0.5724743777452417,0.6995215311004785,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.6666666666666666,0.5135135135135135,0.68,0.4568081991215227,0.5690590111642743,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1
0.8888888888888888,0.8888888888888888,0.8108108108108107,0.88,0.6486090775988287,0.7004784688995216,0.0,0.0,0.4666666666666668,1.0,0.0,0.0,1.0,0.0,0.0,1
0.2222222222222222,0.6666666666666666,0.8468468468468467,0.8266666666666667,0.3894582723279649,0.5505582137161085,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,1.0,0.0,1
0.7777777777777777,0.6666666666666665,0.5135135135135136,0.6666666666666666,0.4768179599804783,0.6669856459330143,0.0,0.0,0.6666666666666669,1.0,0.0,0.0,0.0,1.0,0.0,1
0.7777777777777777,0.1851851851851852,0.7837837837837838,0.5199999999999999,0.3455344070278185,0.6545454545454545,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.1111111111111111,0.8108108108108109,0.6666666666666666,0.2269399707174231,0.5141945773524722,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,1.0,1.0,0.0,1
1.0,0.3333333333333333,1.0,0.6666666666666666,0.4397266959492436,0.7100478468899522,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,1
0.2222222222222222,0.925925925925926,0.8108108108108109,0.7066666666666667,0.4128843338213763,0.6704944178628388,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0
0.2222222222222222,0.925925925925926,0.6756756756756757,0.7066666666666667,0.3923865300146413,0.5419457735247208,0.0,1.0,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1
