Position,Oral,Written,Race,Combine,target
0.0,1.0,1.0,1.0,0.999999763852734,1
0.0,1.0,1.0,1.0,0.8934237633703666,1
0.0,1.0,1.0,1.0,0.7857282670846139,1
0.0,1.0,0.0,1.0,0.6703082497554962,1
0.0,1.0,1.0,1.0,0.6660541657026285,1
0.0,1.0,1.0,0.0,0.6324692916010423,1
0.0,1.0,1.0,1.0,0.6324692916010423,1
0.0,0.0,1.0,0.0,0.5967573754730224,1
0.0,1.0,1.0,1.0,0.5890328544296577,1
0.0,1.0,0.0,1.0,0.5552240811673941,1
0.0,1.0,0.0,1.0,0.5421259802677755,1
0.0,1.0,0.0,1.0,0.5407825853037123,1
0.0,0.0,0.0,1.0,0.3603198617978559,0
0.0,1.0,0.0,1.0,0.5741842891818614,0
1.0,1.0,0.0,0.0,0.344087172648756,0
1.0,1.0,0.0,0.0,0.344087172648756,0
0.0,0.0,0.0,1.0,0.3398330885958883,0
0.0,0.0,0.0,0.0,0.3390494415335177,0
0.0,0.0,0.0,1.0,0.3016582817004186,0
0.0,0.0,0.0,0.0,0.2819551555608215,0
0.0,0.0,0.0,0.0,0.2456834915311084,0
0.0,1.0,0.0,1.0,0.1628408020805294,0
0.0,0.0,0.0,0.0,0.6328328855440272,0
0.0,1.0,0.0,1.0,0.1049628690454627,0
0.0,0.7955126419428544,1.0,0.0,0.66131213438712,1
0.0,0.6850473496878837,1.0,1.0,0.6541919944398382,1
0.0,0.7453394748499479,1.0,1.0,0.6384122248269424,1
0.0,0.8657129135476352,1.0,0.0,0.6356218997124671,1
0.0,0.6749283916187261,1.0,1.0,0.6062753769567772,1
0.0,0.6047281200139454,1.0,1.0,0.6031001794127189,1
0.0,0.5745820574329131,1.0,0.0,0.5604755578364221,1
0.0,0.8657129135476352,0.0,1.0,0.5490256030563332,1
0.0,0.3237162219683808,1.0,1.0,0.5470050228010233,1
0.0,0.6247552245258199,1.0,0.0,0.5256446029591768,1
0.0,0.5545549529210388,0.0,0.0,0.2915459476654284,0
0.0,0.3336243684110976,0.0,0.0,0.2628729516615086,0
0.0,0.4021376761058896,0.0,0.0,0.2324680297244657,0
0.0,0.0325853658536585,0.0,0.0,0.7787718974906235,0
0.0,0.2634240968063167,0.0,1.0,0.1875341735706718,0
0.0,0.3939164935731616,0.0,1.0,0.1749296015018345,0
0.0,0.4030332030220424,0.0,1.0,0.7354294292802733,0
1.0,0.9999999195904145,1.0,1.0,0.9999998724199994,1
1.0,0.4904682184830405,1.0,1.0,0.5076518168761806,0
1.0,0.6222254850085303,0.0,0.0,0.4956245534517173,0
1.0,0.6837824799292391,0.0,1.0,0.4948548085925515,0
1.0,0.3675650402680636,1.0,1.0,0.4948548085925515,0
1.0,0.209456320437476,1.0,1.0,0.480422092483196,0
1.0,0.4466194001833575,1.0,0.0,0.4732057344285183,0
0.0,1.0,1.0,1.0,0.9999990734852634,1
0.0,1.0,1.0,1.0,0.9342421066277738,1
0.0,1.0,1.0,1.0,0.8849243814846575,1
0.0,1.0,1.0,1.0,0.8767047606274714,1
0.0,1.0,1.0,1.0,0.8725949501988781,1
0.0,1.0,1.0,1.0,0.8163727435357253,1
0.0,1.0,1.0,1.0,0.8163727435357253,1
0.0,0.0,1.0,1.0,0.8068379833413895,1
0.0,1.0,1.0,1.0,0.7834942601069808,1
0.0,1.0,1.0,1.0,0.6807489993921544,1
0.0,1.0,1.0,1.0,0.6260063244832945,1
0.0,0.0,1.0,1.0,0.213710142286839,0
0.0,1.0,0.0,0.0,0.1834619375323935,0
0.0,0.0,0.0,1.0,0.1793521271038011,0
0.0,1.0,0.0,1.0,0.1726120380009083,0
0.0,0.0,0.0,0.0,0.1410486939093135,0
0.0,0.0,0.0,1.0,0.120499641766348,0
0.0,0.0,0.0,0.0,0.108170210480569,0
0.0,0.0,0.0,1.0,0.5309838001978993,0
0.0,0.0,0.0,0.0,0.0876211583376039,0
0.0,1.0,0.0,0.0,0.0328784834287441,0
1.0,0.0,0.0,1.0,0.0164392417143722,0
1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.492806420797795,0
0.0,1.0,0.0,1.0,0.9422292327700352,1
0.0,1.0,0.0,0.0,0.927298492762058,1
0.0,0.0,1.0,0.0,0.9024139260820974,1
0.0,1.0,1.0,0.0,0.895844400478588,1
0.0,1.0,1.0,1.0,0.8908674871425956,1
0.0,0.0,1.0,1.0,0.8542374049896937,1
0.0,1.0,0.0,1.0,0.8277602260422151,1
0.0,1.0,1.0,0.0,0.8144220983017558,1
0.0,1.0,0.0,1.0,0.7646529649418348,1
0.0,1.0,1.0,0.0,0.7347914849258818,1
0.0,1.0,1.0,1.0,0.7116986070468783,1
0.0,0.0,0.0,1.0,0.2056460590431959,0
0.0,0.0,0.0,0.0,0.5198526265049976,0
0.0,0.0,0.0,0.0,0.5190560335226716,0
0.0,0.0,1.0,0.0,0.1409461856752975,0
0.0,0.0,0.0,0.0,0.1359692723393056,0
0.0,0.0,0.0,0.0,0.1210385323313288,0
0.0,0.0,0.0,0.0,0.1061077923233526,0
0.0,0.0,0.0,1.0,0.1027234912548776,0
0.0,0.0,0.0,1.0,0.1011308789873607,0
0.0,0.0,0.0,0.0,0.0662924856354153,0
0.0,0.0,0.0,0.0,0.0579312712309484,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.1692360543791651,0.0,0.0,0.9999994219020528,1
0.0,0.1697232781339436,0.0,0.0,0.9987826925674194,1
0.0,0.8862828150254167,1.0,1.0,0.988592584389862,1
1.0,0.3864193073510818,1.0,0.0,0.960759900860117,1
1.0,0.7728386147021636,1.0,0.0,0.9481363340132922,1
0.0,0.6817560115580129,1.0,1.0,0.9429652343410992,1
0.0,0.477229208090609,1.0,1.0,0.9429652343410992,1
0.0,0.3523315067731811,1.0,0.0,0.9417485050064656,1
0.0,0.9999997177532934,1.0,1.0,0.9379462258357352,1
0.0,0.8977363160195916,1.0,1.0,0.9265393883235444,1
0.0,0.8410142158579648,1.0,1.0,0.9177181006474504,1
0.0,0.2841559056173797,0.0,1.0,0.4474522128115347,0
0.0,0.1022634017337019,1.0,1.0,0.2541270115101039,0
0.0,0.0910826031441505,1.0,0.0,0.4602925611984729,0
0.0,0.1251704037220512,1.0,1.0,0.4272240876232496,0
0.0,0.4090536069348077,0.0,0.0,0.4258552671217864,0
0.0,0.374965806356907,0.0,1.0,0.4068438712681356,0
