decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,race,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,target
1.0,1.0,0.8805969229228015,0.7826086275993178,0.7498231168757381,0.8078663990614415,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.4328357756739193,0.7826086275993178,0.5128135557417683,0.1206614911175891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.6716417208733231,0.7391303705104667,0.6346101357689473,0.5794247768549292,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,1.0,0.850746179772876,0.6956521134216157,0.6411937346893355,0.574886201579303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.791044693473025,0.6956521134216157,0.903328388817186,0.3267774198450776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.0,0.0,0.4930980070116221,0.2173912854442549,0.2461777994660524,0.3207259861442427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5820894914235468,0.6956521134216157,0.899861879105304,0.4659603949642772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.6119402345734722,0.6521738563327649,0.3794956776039104,0.2688318795112371,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.5820990065330862,0.3043477996219568,0.8115961913907233,0.5189104398465816,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.5787529772433042,0.5217390850662116,0.8110196319243828,0.6656577070918245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.5643011014099121,0.3043477996219568,0.8153984842595406,0.2980331097661123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,0.5373133766986585,0.6521738563327649,0.7885642703057125,0.4387289433105206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.5455135197752118,0.3043477996219568,0.7020920247029251,0.4281765331985354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,0.5295450022388696,0.4782608279773606,0.7505897391555331,0.2540923811768591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.562125410490632,0.4782608279773606,0.8168689849014567,0.4145232085071816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,1.0,0.791044693473025,0.9565216559547216,0.8745357185910495,0.6565805565405725,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.5728835827935933,0.4782608279773606,0.8703392078740109,0.4553703859878164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.4626865188238449,0.6956521134216157,0.9037606786261662,0.6036305116582681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.7611939503230996,0.8695651417770198,0.6411937346893355,0.5839633521305552,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.4928302924818992,0.4347825708885098,0.2346565013553732,0.3524960130736254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.9999998955225032,0.8695651417770198,0.9057080594189814,0.6717091407926593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
