Position,Oral,Written,Race,Combine,target
1.0,0.3940625,0.43654737,1.0,0.59286016,1
1.0,0.39158887,0.43312827,1.0,0.5922392,1
1.0,0.39284092,0.4328294,1.0,0.5949068,1
1.0,0.3940284,0.4337647,1.0,0.5929075,1
1.0,0.39239532,0.4372847,1.0,0.5966958,1
1.0,0.39388317,0.43409622,1.0,0.5963942,1
1.0,0.39406198,0.43627933,1.0,0.596128,1
1.0,0.39258686,0.43302467,1.0,0.59508425,1
1.0,0.39514288,0.4353443,1.0,0.59343904,1
1.0,0.3936704,0.43631083,1.0,0.5912551,1
1.0,0.39178488,0.43729314,1.0,0.5991266,1
1.0,0.39151272,0.43225652,1.0,0.5947512,1
1.0,0.39265037,0.43413812,1.0,0.59371954,0
1.0,0.3906124,0.4320301,1.0,0.59433407,0
1.0,0.39222288,0.4366043,1.0,0.5952504,0
1.0,0.39415106,0.43539664,1.0,0.59165424,0
1.0,0.3934527,0.43277124,1.0,0.59546506,0
1.0,0.39357293,0.43765408,1.0,0.59716827,0
1.0,0.3925888,0.43614468,1.0,0.59367853,0
1.0,0.38442945,0.43574667,1.0,0.59786624,0
1.0,0.39357284,0.43560997,1.0,0.59157157,0
1.0,0.3922635,0.43719643,1.0,0.5949283,0
1.0,0.39437824,0.43678126,1.0,0.5929726,0
1.0,0.3923157,0.43572223,1.0,0.5917223,0
1.0,0.58953327,0.5672358,1.0,0.57933563,1
1.0,0.59010375,0.56733394,1.0,0.57750535,1
1.0,0.5883642,0.56633145,1.0,0.57840425,1
1.0,0.5898615,0.56763494,1.0,0.5779755,1
1.0,0.5900363,0.56763554,1.0,0.578058,1
1.0,0.5932556,0.57130754,1.0,0.57908016,1
1.0,0.5891897,0.5663969,1.0,0.5766424,1
1.0,0.58868873,0.56709117,1.0,0.5780484,1
1.0,0.58926314,0.5665841,1.0,0.5770396,1
1.0,0.58942556,0.56713885,1.0,0.5763142,1
1.0,0.5897588,0.56774324,1.0,0.57662386,0
1.0,0.594827,0.56933534,1.0,0.57726854,0
1.0,0.5894566,0.56801605,1.0,0.57715386,0
1.0,0.5879958,0.5669164,1.0,0.57546276,0
1.0,0.58862925,0.5683593,1.0,0.577393,0
1.0,0.5896756,0.5677186,1.0,0.57674867,0
1.0,0.5889519,0.56642175,1.0,0.5764284,0
1.0,0.5905105,0.56690156,1.0,0.576118,1
1.0,0.5899923,0.5680157,1.0,0.57926506,0
1.0,0.5923087,0.56983566,1.0,0.57609564,0
1.0,0.5883391,0.5668858,1.0,0.57882386,0
1.0,0.5897353,0.56598216,1.0,0.5779624,0
1.0,0.5883524,0.5652124,1.0,0.5770026,0
1.0,0.59006965,0.5671988,1.0,0.57943755,0
1.0,0.5316913,0.5602635,1.0,0.5573759,1
1.0,0.5301299,0.55758965,1.0,0.55801547,1
1.0,0.5306158,0.5570215,1.0,0.5557371,1
1.0,0.52956474,0.55878234,1.0,0.55751836,1
1.0,0.530818,0.55402994,1.0,0.5564653,1
1.0,0.52909166,0.5562213,1.0,0.5571985,1
1.0,0.5305897,0.5572083,1.0,0.5569955,1
1.0,0.5336394,0.5548021,1.0,0.5568724,1
1.0,0.5304021,0.5580077,1.0,0.5564528,1
1.0,0.53177226,0.5548373,1.0,0.5558781,1
1.0,0.5359724,0.5584548,1.0,0.5546428,1
1.0,0.53369915,0.5606648,1.0,0.55978906,0
1.0,0.5278965,0.5627692,1.0,0.56000674,0
1.0,0.53695,0.553494,1.0,0.55335015,0
1.0,0.5326702,0.5601268,1.0,0.55693203,0
1.0,0.53041977,0.5603664,1.0,0.5611612,0
1.0,0.5283631,0.5582402,1.0,0.55756,0
1.0,0.53223974,0.5575741,1.0,0.5565377,0
1.0,0.52767587,0.5539746,1.0,0.55929476,0
1.0,0.52906764,0.5524325,1.0,0.560217,0
1.0,0.5332412,0.55559784,1.0,0.55450505,0
1.0,0.5320647,0.5556673,1.0,0.5555822,0
1.0,0.5316219,0.55563295,1.0,0.55923086,0
1.0,0.5315782,0.55777377,1.0,0.55800927,0
0.0,0.5963699,0.61867213,0.0,0.57128024,1
0.0,0.59514475,0.6215382,0.0,0.5707516,1
0.0,0.59423494,0.6127572,0.0,0.5720133,1
0.0,0.59609807,0.6109308,0.0,0.5705667,1
0.0,0.5976902,0.61193883,0.0,0.573773,1
0.0,0.5957761,0.61905295,0.0,0.5702917,1
0.0,0.59449965,0.61319923,0.0,0.5707191,1
0.0,0.5980765,0.6086544,0.0,0.5745606,1
0.0,0.59567255,0.61144084,0.0,0.5725511,1
0.0,0.5976124,0.6221558,0.0,0.5716099,1
0.0,0.598192,0.61818314,0.0,0.572023,1
0.0,0.5979365,0.6188414,0.0,0.5742513,0
0.0,0.5952148,0.61188745,0.0,0.5695588,0
0.0,0.59897894,0.6124156,0.0,0.57609314,0
0.0,0.59555113,0.6129589,0.0,0.57354295,0
0.0,0.600526,0.6057438,0.0,0.57319546,0
0.0,0.59700954,0.6117466,0.0,0.57330936,0
0.0,0.59849346,0.60769314,0.0,0.5736776,0
0.0,0.5969613,0.60974705,0.0,0.57283074,0
0.0,0.59582645,0.6117038,0.0,0.57273835,0
0.0,0.59448427,0.6134938,0.0,0.5729868,0
0.0,0.5959408,0.6124276,0.0,0.5731577,0
0.0,0.5963999,0.617958,0.0,0.5734085,0
0.0,0.52556586,0.416162,1.0,0.5756995,1
0.0,0.52492946,0.41770974,1.0,0.5723741,1
0.0,0.5276078,0.41680637,1.0,0.5710437,1
0.0,0.5234343,0.42028108,1.0,0.5690825,1
0.0,0.52646637,0.41612968,1.0,0.5745417,1
0.0,0.5240635,0.41812027,1.0,0.57101417,1
0.0,0.5237648,0.42125458,1.0,0.5705559,1
0.0,0.525321,0.41906193,1.0,0.56997347,1
0.0,0.52733433,0.4160891,1.0,0.5757922,1
0.0,0.5263442,0.4161607,1.0,0.57407814,1
0.0,0.52665126,0.415786,1.0,0.5710082,1
0.0,0.5299703,0.4102108,1.0,0.5758164,0
0.0,0.52735186,0.41616714,1.0,0.57131594,0
0.0,0.5248884,0.4178288,1.0,0.5726687,0
0.0,0.5246264,0.41871202,1.0,0.56801915,0
0.0,0.52499133,0.4193215,1.0,0.56995654,0
0.0,0.5262852,0.4153145,1.0,0.5747853,0
0.0,0.5243787,0.41965923,1.0,0.56962806,0
0.0,0.52877706,0.41576362,1.0,0.57571626,0
0.0,0.5236851,0.41746613,1.0,0.57308626,0
0.0,0.5266602,0.41751656,1.0,0.5735759,0
0.0,0.5250323,0.41749325,1.0,0.57495683,0
0.0,0.5235708,0.41966116,1.0,0.5705471,0
