school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,target
1.0,0.0,0.0,1.0,0.0,1.0,0.5596142,0.57600206,0.22786584,0.34208053,0.10459658,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7341334,0.55940604,0.5450941,0.12478758,0.34592113,0.6558672,0.13307838,0.4846154,0.60559386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.5593377,0.57611704,0.2282437,0.34277076,0.104319714,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.733632,0.5594447,0.54496664,0.12634061,0.34685168,0.6549575,0.1336764,0.4846183,0.60500395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.5594731,0.57608914,0.22793506,0.34187007,0.10443657,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7342972,0.55947405,0.54528743,0.12555802,0.3465744,0.6555187,0.13236661,0.48441973,0.605362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.5596622,0.5762964,0.22757258,0.34175545,0.104361854,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.734623,0.55956405,0.54540753,0.12540121,0.3457527,0.6560277,0.13237311,0.48447636,0.605316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.5596665,0.5762529,0.22764845,0.34170654,0.10445625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7346902,0.5595444,0.5453782,0.12518768,0.3457633,0.6560718,0.13226467,0.48445112,0.6053609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.55962133,0.5765562,0.2273346,0.3420182,0.10395445,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.734535,0.5596549,0.5455151,0.12633161,0.34555218,0.6559549,0.13264282,0.48454577,0.60512006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.55918926,0.57667696,0.2282933,0.34319508,0.10385398,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7341441,0.5596417,0.54510957,0.12793519,0.34659976,0.6549018,0.13325733,0.48450157,0.6044353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.5595312,0.57668257,0.22749281,0.34234616,0.10385436,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7345521,0.5596834,0.5454504,0.12682498,0.34556577,0.6558206,0.13274963,0.48454508,0.6049449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.559379,0.57665753,0.22808708,0.34252194,0.104061104,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7347571,0.55966735,0.5452652,0.1269967,0.3461478,0.6555045,0.13240568,0.48437393,0.6046268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.55967593,0.5762233,0.22742856,0.3418723,0.10430481,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7342423,0.5595542,0.5453933,0.1254856,0.3458266,0.6558581,0.13287988,0.48459804,0.60536665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
