sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,start,end,event,score_text_High,score_text_Low,score_text_Medium,v_score_text_High,v_score_text_Low,v_score_text_Medium,target
1.0,0.1683893277343356,0.0,0.004297240392376,0.213420502953569,-0.0034228368819117,-0.0093577501035403,0.0413479413388477,0.0019326389618861,0.0,0.0,0.0,0.1288401890805266,0.0149973824663112,0.4302708659354195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.1364570773837031,0.0,-0.0185586002594821,0.0425784881972458,0.0047159013614568,0.0,0.0,0.0001054296257248,0.0,1.0,0.0,0.0,0.020914963247669,3.173159640548164,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1835856714830734,0.0,0.003083004718138,0.2240268216931542,0.0074256706603818,0.0107404081529975,0.070310444789791,0.0020696191853434,0.0,0.0,0.0,0.5765929405873091,0.0154030194632914,0.4851859313840538,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1593514216987319,0.0,0.0029533009539237,0.1825575401606055,0.0058228832678214,0.0059258912756249,0.0671105491979658,0.0017125036089165,0.0,0.0,0.0,0.1036733857905183,0.0186046581529728,0.4047346125885696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1586057356055035,1.0,0.0049849914341826,0.217180326046677,0.009425099045795,0.0089982421644193,0.0687142701494046,0.0001054296257248,0.0,0.0,0.0,0.0921344223155324,0.0213168614017988,0.4021200056447043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1586704432295465,1.0,0.0049850126196284,0.2173486158883539,0.0094184402396294,0.0089732668226213,0.0686863411966765,0.0018759132781807,0.0,0.0,0.0,0.0930477875344424,0.0212750460227,0.4018053064488889,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1586057356055035,1.0,0.0049849914341826,0.217180326046677,0.009425099045795,0.0089982421644193,0.0687142701494046,0.0001054296257248,0.0,0.0,0.0,0.0921344223155324,0.0213168614017988,0.4021200056447043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1593514216987319,0.0,0.0029533009539237,0.1825575401606055,0.0058228832678214,0.0059258912756249,0.0671105491979658,0.0017125036089165,0.0,0.0,0.0,0.1036733857905183,0.0186046581529728,0.4047346125885696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1571405295041731,1.0,0.0041998985003872,0.2160120304340333,0.0070061226413845,0.000830406200611,0.0667210878417507,0.0,0.0,1.0,0.0,-0.420890404347646,0.024554588651811,0.3335073590413415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.1592835400979054,0.0,0.0029532950071566,0.1823768931647167,0.0058300136304118,0.005952635614438,0.0671404558106636,0.0,0.0,0.0,0.0,0.1026406969358806,0.0186440968510877,0.4043722822127691,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1606664511336733,1.0,0.0035933145072344,0.1835430434550893,0.007984841993404,0.0132260534900654,0.0688933279195437,0.001539231466126,0.0,0.0,0.0,0.5620887394730634,0.0157186722197764,0.4666581180006837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1610349710181137,1.0,0.0053224343099995,0.230322770949946,0.0104958677268188,0.0083160972030366,0.0752155832499802,0.001676534732325,0.0,1.0,0.0,0.7053652448349217,0.014281902859353,0.1814345991561181,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1584713836869464,0.0,0.0050011489600207,0.2300157635415307,0.0087921474633199,0.0012687357938593,0.0731258012832482,0.0017261151936984,0.0,1.0,0.0,0.6768825428349912,0.0120525670651838,0.0177215189873417,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1586704432295465,1.0,0.0049850126196284,0.2173486158883539,0.0094184402396294,0.0089732668226213,0.0686863411966765,0.0018759132781807,0.0,0.0,0.0,0.0930477875344424,0.0212750460227,0.4018053064488889,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1598920595120835,1.0,0.0,0.2194956841015319,0.0114028599798484,0.0165847098139488,0.0705590778043059,0.0017034867256818,0.0,0.0,0.0,0.5525938711643548,0.0184096598141358,0.4656274420860775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1707831553081291,1.0,0.0058942677894182,0.5448318219722839,0.0050240415880278,0.0039877711411854,0.1578947368421052,0.002599219591104,0.0,1.0,0.0,0.1118766658149725,0.0255270442246935,-1.461797367335148,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1.0,0.1586704432295465,1.0,0.0049850126196284,0.2173486158883539,0.0094184402396294,0.0089732668226213,0.0686863411966765,0.0018759132781807,0.0,0.0,0.0,0.0930477875344424,0.0212750460227,0.4018053064488889,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1460844994684185,1.0,0.0060696602068248,0.1883352735381887,0.0106566122154364,0.0170717580312008,0.0510171242160869,0.0015792930298865,0.0,1.0,0.0,1.2384588288304186,0.0086176362423047,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.0,0.1598277336024401,1.0,0.0,0.2321580487837638,0.0109980038194512,0.0097502944583022,0.0752499165944385,0.0001054296257248,0.0,1.0,0.0,1.170273425581324,0.0091027539644672,0.0244725738396624,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1586704432295465,1.0,0.0049850126196284,0.2173486158883539,0.0094184402396294,0.0089732668226213,0.0686863411966765,0.0018759132781807,0.0,0.0,0.0,0.0930477875344424,0.0212750460227,0.4018053064488889,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.1726758546467386,0.0,0.0019782853063734,0.1874074464275125,-0.005051450226937,-0.0142059374011177,0.0486172243817862,0.0020261737729003,1.0,0.0,0.0,-0.8794945814940291,0.0262186229964953,0.7257383966244726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
