sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,start,end,event,score_text_High,score_text_Low,score_text_Medium,v_score_text_High,v_score_text_Low,v_score_text_Medium,target
1.0,0.3525440642060041,0.0,0.0,0.0,0.0,0.0,0.0,0.0001315096991886,0.0,0.0,0.0,0.0,0.0,0.2742616033755274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.2343750073242116,0.0,0.0,0.0,0.0,0.0,0.0,0.0001315096991886,0.0,1.0,1.0,0.0,0.0133928625039827,0.1324894514767932,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.3906250122070194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3015394543997943,0.7181434599156119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.3750000117187386,0.0,0.0,0.0,0.0,0.0,0.1304346975426736,0.0001315096991886,0.0,0.0,0.0,0.0,0.1954818087600022,0.2219409282700422,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.3125000097656155,0.0,0.0,0.0,0.0,0.0,0.0,0.0001315096991886,1.0,0.0,0.0,0.0,0.3818000796756744,0.628691983122363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.1250000039062462,0.0,0.0,0.0,0.0,0.0,0.0,0.0001315096991886,0.0,0.0,0.0,0.0,0.1960363262260258,0.7215189873417722,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.281250008789054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2825404250763058,0.99915611814346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.343750010742177,1.0,0.0,0.0,0.0,0.0,0.0,0.0001315096991886,0.0,0.0,0.0,0.0,0.0,0.7620253164556963,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,0.281250008789054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.131363284820795,0.6219409282700423,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0937500029296846,1.0,0.0,1.0,0.0,0.0,0.1304346975426736,0.0001315096991886,0.0,0.0,0.0,1.0,0.0,0.3890295358649788,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.0,0.1875000058593693,0.0,0.0,0.0,0.0,0.0,0.2608693950853472,0.0001315096991886,0.0,1.0,1.0,0.0,0.2853719465578794,0.2016877637130801,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.0312500009765615,0.0,0.0,0.0,0.0,0.0,0.0,0.0002630193983773,0.0,0.0,0.0,0.0,0.2076185931717455,0.7248945147679325,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,0.3750000117187386,0.0,0.0,0.0,0.0,0.0,0.0434782325142245,0.0001315096991886,1.0,0.0,0.0,0.0,0.2124188580389916,0.978902953586498,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.3136322058361768,0.0,0.0,0.0,0.0,0.0,0.0,0.0001315096991886,1.0,0.0,0.0,0.0,0.2730238485679328,0.889451476793249,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1250000039062462,1.0,0.0,0.0,0.0,0.0,0.3478258601137963,0.0001315096991886,0.0,1.0,1.0,0.0,0.0238095333404137,0.0962025316455696,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.0,0.2765272640796303,1.0,0.0,1.0,0.0,0.0,0.0,0.0001315096991886,0.0,1.0,1.0,1.0,0.0565476416834827,0.179746835443038,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
