sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,start,end,event,score_text_High,score_text_Low,score_text_Medium,v_score_text_High,v_score_text_Low,v_score_text_Medium,target
1.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0181629475869226,0.0,0.0,0.0034022528675134,0.0,0.0,0.0,0.0,0.0,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2580645161290322,1.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0001054296257248,0.0,1.0,1.0,0.0,0.0287220521748536,0.1333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0,0.0158647787085773,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.0,0.0287220521748536,0.718987341772152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2790063109965348,0.0,0.0025687597301504,0.3333333333333333,0.0,0.0,0.0511976620326113,0.0034022528675134,0.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0,0.0,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.0,0.0287220521748536,0.629535864978903,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2790063109965348,0.0,0.0025687597301504,0.3333333333333333,0.0,0.0,0.0511976620326113,0.0034022528675134,0.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0,0.0158647787085773,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.2843798650752465,0.0287220521748536,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2790063109965348,1.0,0.0025687597301504,0.3333333333333333,0.0,0.0,0.0,0.0034022528675134,0.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0,0.0158647787085773,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2790063109965348,1.0,0.0025687597301504,1.0,0.0,0.0,0.0789473684210526,0.0034022528675134,0.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.2096774193548387,0.0,0.0,0.4444444444444445,0.0,0.0,0.0511976620326113,0.0001054296257248,0.0,1.0,1.0,0.2843798650752465,0.0287220521748536,0.561792340250362,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.2790063109965348,0.0,0.0025687597301504,0.3333333333333333,0.0,0.0,0.0511976620326113,0.0034022528675134,0.0,0.0,0.0,0.4444444444444445,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0,0.0,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2790063109965348,0.0,0.0025687597301504,0.2222222222222222,0.0,0.0,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.890295358649789,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1451612903225806,1.0,0.0,0.2222222222222222,0.0,0.0,0.2105263157894736,0.0001054296257248,0.0,1.0,1.0,0.2222222222222222,0.0287220521748536,0.0970464135021097,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.2419354838709677,1.0,0.0,1.0,0.0,0.0,0.0,0.0001054296257248,0.0,1.0,1.0,0.5555555555555556,0.0287220521748536,0.180590717299578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0,0.0158647787085773,0.0511976620326113,0.0034022528675134,0.0,0.0,0.0,0.0,0.0287220521748536,0.6936708860759494,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2790063109965348,0.0,0.0025687597301504,0.1111111111111111,0.0,0.0,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.2790063109965348,1.0,0.0025687597301504,0.7777777777777777,0.0,0.0,0.0526315789473684,0.0034022528675134,0.0,0.0,0.0,0.7777777777777777,0.0287220521748536,0.4413502109704641,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.2790063109965348,1.0,0.0025687597301504,0.0,0.0,0.0,0.0526315789473684,0.0034022528675134,1.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.561792340250362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.2790063109965348,1.0,0.0025687597301504,0.1111111111111111,0.0,0.0,0.1842105263157894,0.0034022528675134,0.0,0.0,0.0,0.1111111111111111,0.0287220521748536,0.4455696202531645,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1129032258064516,0.0,0.0,1.0,0.0,0.0,0.0511976620326113,0.0001054296257248,1.0,1.0,1.0,0.8888888888888888,0.0287220521748536,0.0059071729957805,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.2741935483870967,1.0,0.05,0.7777777777777777,0.0,0.5714285714285714,0.3421052631578947,0.0001054296257248,0.0,1.0,1.0,0.2222222222222222,0.0287220521748536,0.0067510548523206,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.2790063109965348,0.0,0.0025687597301504,0.0,0.0,0.0158647787085773,0.0511976620326113,0.0034022528675134,1.0,0.0,0.0,0.2843798650752465,0.0287220521748536,0.8202531645569621,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
