sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,start,end,event,score_text_High,score_text_Low,score_text_Medium,v_score_text_High,v_score_text_Low,v_score_text_Medium,target
1.0,0.24369617,0.0,0.005111607,0.3486544,0.0083790235,0.0055880384,0.07809023,0.005042995,0.0,0.0,0.0,0.32054785,0.025686035,0.52852494,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24336696,0.0,0.0052030166,0.34869516,0.008118197,0.0054641594,0.07769182,0.0051285294,0.0,0.0,0.0,0.32006496,0.025482628,0.52843755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.2438142,0.0,0.0051597524,0.34896278,0.0084205195,0.005611372,0.078539796,0.005128588,0.0,0.0,0.0,0.32079783,0.026013292,0.5282673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24338315,0.0,0.0051057152,0.34867805,0.008210481,0.0055325907,0.07794737,0.00503096,0.0,0.0,0.0,0.32048622,0.025705185,0.52850384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24353242,0.0,0.005088117,0.34843197,0.008216234,0.005516311,0.07775316,0.0050525283,0.0,0.0,0.0,0.32021907,0.025226051,0.52867997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24333288,0.0,0.0051510097,0.34861925,0.008192857,0.005479737,0.07759387,0.0049943165,0.0,0.0,0.0,0.32020858,0.025607053,0.5285066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24368785,0.0,0.005187121,0.34858823,0.008311238,0.005653533,0.07797529,0.005213808,0.0,0.0,0.0,0.32015353,0.025650183,0.52863765,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2435157,0.0,0.0051241345,0.34865126,0.008269952,0.005496641,0.0778478,0.005007292,0.0,0.0,0.0,0.32040954,0.025546102,0.52848023,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24370332,0.0,0.0051631546,0.3486311,0.008346412,0.005632975,0.07803954,0.00515187,0.0,0.0,0.0,0.32031593,0.025693702,0.52858156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24358287,0.0,0.0051110615,0.34864578,0.008296077,0.005565835,0.07803687,0.0050605773,0.0,0.0,0.0,0.32048047,0.02563447,0.5285307,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24325055,0.0,0.005057939,0.34847632,0.0080589,0.0053811697,0.077592954,0.004963338,0.0,0.0,0.0,0.32025728,0.025082558,0.5285707,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.24368648,0.0,0.005057498,0.3484077,0.008318413,0.005497507,0.07779182,0.004975726,0.0,0.0,0.0,0.32036012,0.025140282,0.5286627,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24325024,0.0,0.005096575,0.34826472,0.008065424,0.005450469,0.07725861,0.0050066984,0.0,0.0,0.0,0.31984136,0.025050133,0.52878886,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24359988,0.0,0.00522515,0.3485943,0.008285003,0.0055926056,0.077701785,0.005160022,0.0,0.0,0.0,0.31998253,0.02564454,0.5285834,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24381657,0.0,0.00518476,0.3489014,0.008428182,0.005601881,0.07834554,0.0051241666,0.0,0.0,0.0,0.32063168,0.025938978,0.5283123,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.24349146,0.0,0.005072865,0.3483327,0.008165462,0.005516385,0.077677675,0.005072797,0.0,0.0,0.0,0.32011098,0.025079783,0.5287701,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.2438532,0.0,0.0051803174,0.3487883,0.008473978,0.0056597153,0.0782568,0.005128629,0.0,0.0,0.0,0.3205464,0.025952071,0.52844805,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24342707,0.0,0.005149928,0.34866148,0.008257884,0.0055644736,0.07782499,0.005052574,0.0,0.0,0.0,0.32034442,0.025782032,0.5285383,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24409242,0.0,0.0051974813,0.34884265,0.008637202,0.0058076475,0.07857502,0.0052056303,0.0,0.0,0.0,0.32068878,0.026271904,0.528483,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24366142,0.0,0.005177379,0.3490332,0.0084202,0.0054900767,0.07820701,0.004968866,0.0,0.0,0.0,0.32081038,0.026043698,0.528131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2433861,0.0,0.005083663,0.34836486,0.008227923,0.005652611,0.07766932,0.0051037394,0.0,0.0,0.0,0.32019764,0.025619451,0.5287788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24332994,0.0,0.0050784415,0.34829125,0.008096946,0.005462841,0.07742534,0.0050271447,0.0,0.0,0.0,0.31998542,0.025010832,0.5287843,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.24341552,0.0,0.005130398,0.34886587,0.008248575,0.005413071,0.0779289,0.0049324585,0.0,0.0,0.0,0.32063663,0.025708422,0.5282438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.24359192,0.0,0.0051469286,0.34885812,0.008392731,0.00560113,0.07818374,0.005026618,0.0,0.0,0.0,0.32070622,0.026098466,0.5283765,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2435741,0.0,0.0051305834,0.34845677,0.00829052,0.005650867,0.07783451,0.005132292,0.0,0.0,0.0,0.32018182,0.025590926,0.52876014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.24371429,0.0,0.0051449337,0.34859735,0.008332795,0.005638595,0.0780839,0.005163137,0.0,0.0,0.0,0.320328,0.025627859,0.5286129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
