school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,target
0.0,1.0,0.0,1.0,0.0,1.0,0.5285439917811037,0.5915861642189719,0.0589959624062743,0.3016072923596232,0.0142119084312396,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4994309550887085,0.3874116436159896,0.428344837617406,0.1270196152066879,0.1727051916434724,0.4775601642642876,0.0245116848010402,0.3009804676655614,0.3891892782915376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.558547735065131,0.477717226583695,0.0584271620441735,0.2389182638939091,0.0295389668218669,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4888950997624861,0.3924792951043861,0.3806019544062389,0.1225449942304949,0.2598296737387504,0.5321998055764308,0.0423271292152115,0.3229014410427024,0.4239349310069456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.6408236570781863,0.5743564760080911,0.0677316725676353,0.2883307096706479,0.0313032194363243,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5678390544054934,0.4533080495985675,0.4495038391130687,0.1426780951765057,0.2843280148795817,0.6056898326043478,0.0456359570893571,0.3696044342961034,0.4841277519908855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.8672129528525259,0.7886577702821808,0.0919625499094683,0.396358652892905,0.0412400077979165,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7714492090236633,0.6147598283416469,0.6138718389249006,0.1939861135729571,0.3788005343055617,0.8175398750723738,0.0604890979894068,0.4998041603355433,0.6541820780743938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0,0.8189436447485945,0.6644705955204411,0.0847105615980485,0.3308388924900935,0.0468511724935859,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7073354062608121,0.5713264166031835,0.5404661729737894,0.1768260110372361,0.3998190095092299,0.787026074353937,0.0660654568326359,0.4746178332041124,0.6246597391732697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0,0.9609735360860792,0.8330339506455735,0.1008187895682287,0.4170788097053869,0.0497255297453952,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8440719563418458,0.6765324074860563,0.6602585913023415,0.2117188188287143,0.4411979155032893,0.9135645951799158,0.0715837111169032,0.5551824767137661,0.7284192016371814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.7737088546552149,0.6591508170961706,0.0808653704028695,0.3295511447709048,0.0411729163137475,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6765418058542704,0.54337099088957,0.5259497360653071,0.1695459172500306,0.3612783779723046,0.7376949407013901,0.0589207178613078,0.4473729533552589,0.5874634198630739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.5276026180528602,0.5749723060137076,0.0584774489321247,0.2926479125917427,0.0157188889411177,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4944377846967842,0.3849356372647809,0.4199777443533226,0.1255602812323707,0.1805570511649872,0.4796147823367729,0.0262012138183383,0.3009546563006798,0.3898313075378067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.7719079611538653,0.6945056300492282,0.0816572966410575,0.3487508428799448,0.03744442680407,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.684695729171489,0.5463403588072757,0.5427530009175713,0.1720746367090445,0.3410935751912807,0.7290904577235037,0.0546746547153846,0.4451219634192019,0.582930626799668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.9531759113481968,0.8497754220587881,0.1006251408750639,0.4264147586452199,0.0470077822959918,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8434207479442514,0.6737402611237012,0.6663858391781986,0.2118632555444569,0.4252944718417464,0.9017638866183924,0.0683851860508983,0.549906909197387,0.7204920026142214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
