Position,Oral,Written,Race,Combine,target
1.0,0.45953482,0.5538723,1.0,0.56393814,1
1.0,0.45669085,0.55345863,1.0,0.56226194,1
1.0,0.4569973,0.5560273,1.0,0.5623885,1
1.0,0.4536756,0.55365527,1.0,0.5600216,1
1.0,0.45594326,0.55566925,1.0,0.55962014,1
1.0,0.4533079,0.5542192,1.0,0.5599765,1
1.0,0.45727646,0.5538162,1.0,0.56083095,1
1.0,0.45172268,0.555779,1.0,0.55776733,1
1.0,0.45677382,0.5541342,1.0,0.5627771,1
1.0,0.45863438,0.55326915,1.0,0.56208,1
1.0,0.45716834,0.5541469,1.0,0.5607963,1
1.0,0.4558258,0.5539699,1.0,0.5611264,1
1.0,0.4567838,0.5551594,1.0,0.5605243,0
1.0,0.45769286,0.5531535,1.0,0.5631218,0
1.0,0.45901054,0.55407774,1.0,0.5639232,0
1.0,0.45293668,0.55575615,1.0,0.5610021,0
1.0,0.45358095,0.55412203,1.0,0.55974716,0
1.0,0.4559894,0.5568347,1.0,0.55864227,0
1.0,0.45606574,0.5535584,1.0,0.56211144,0
1.0,0.45746496,0.55443937,1.0,0.5608978,0
1.0,0.45481545,0.5541389,1.0,0.56243896,0
1.0,0.45503086,0.55540174,1.0,0.56101906,0
1.0,0.45490742,0.55698544,1.0,0.5602981,0
1.0,0.45459688,0.5550889,1.0,0.5628809,0
1.0,0.53233147,0.51504946,1.0,0.5563187,1
1.0,0.52774954,0.5124996,1.0,0.55567265,1
1.0,0.5329065,0.5150232,1.0,0.55802757,1
1.0,0.52996373,0.5137567,1.0,0.555775,1
1.0,0.52867824,0.5105615,1.0,0.5557566,1
1.0,0.527987,0.5138125,1.0,0.5548383,1
1.0,0.5295201,0.51422614,1.0,0.5533767,1
1.0,0.52841264,0.5137159,1.0,0.55392164,1
1.0,0.5291045,0.5156116,1.0,0.5540968,1
1.0,0.53154224,0.5137806,1.0,0.55663604,1
1.0,0.5312096,0.5139609,1.0,0.55845404,0
1.0,0.52633876,0.512065,1.0,0.55520636,0
1.0,0.5290503,0.51481605,1.0,0.5555055,0
1.0,0.5290299,0.51365405,1.0,0.55515844,0
1.0,0.52963036,0.51312435,1.0,0.55481476,0
1.0,0.5295657,0.50996715,1.0,0.557281,0
1.0,0.5314872,0.5127245,1.0,0.5569326,0
1.0,0.52927494,0.5123367,1.0,0.5590712,1
1.0,0.5279681,0.51253,1.0,0.5541896,0
1.0,0.5299896,0.51728004,1.0,0.5573631,0
1.0,0.5289034,0.5116372,1.0,0.5523252,0
1.0,0.52749974,0.5100765,1.0,0.55598533,0
1.0,0.5281362,0.51363504,1.0,0.55320656,0
1.0,0.52898526,0.5118179,1.0,0.5528307,0
0.0,0.4402459,0.531747,0.0,0.5332201,1
0.0,0.44598404,0.53059965,0.0,0.53124094,1
0.0,0.4426496,0.5303914,0.0,0.53262573,1
0.0,0.44670466,0.52934474,0.0,0.5314537,1
0.0,0.446156,0.53007376,0.0,0.5313066,1
0.0,0.44226664,0.529476,0.0,0.53153336,1
0.0,0.44461867,0.5325299,0.0,0.5306748,1
0.0,0.44346943,0.5300013,0.0,0.53264594,1
0.0,0.44164276,0.5303428,0.0,0.53270507,1
0.0,0.44586772,0.5320277,0.0,0.53139025,1
0.0,0.44009084,0.53392637,0.0,0.53076667,1
0.0,0.44591355,0.5297346,0.0,0.532799,0
0.0,0.44468763,0.5307495,0.0,0.5324289,0
0.0,0.4458664,0.530413,0.0,0.5312977,0
0.0,0.44558617,0.52906954,0.0,0.5323678,0
0.0,0.4457412,0.5303793,0.0,0.5308292,0
0.0,0.44613305,0.52942187,0.0,0.53060144,0
0.0,0.44555366,0.52999204,0.0,0.53211915,0
0.0,0.44479257,0.5299018,0.0,0.5334891,0
0.0,0.44520307,0.5317799,0.0,0.53089756,0
0.0,0.44745335,0.52944773,0.0,0.53072345,0
0.0,0.4458947,0.52905273,0.0,0.5323613,0
0.0,0.44610885,0.52992773,0.0,0.53199947,0
0.0,0.4416497,0.53142613,0.0,0.5337564,0
1.0,0.53807354,0.56110007,1.0,0.56075704,1
1.0,0.5353468,0.5591692,1.0,0.5583862,1
1.0,0.5390647,0.56241286,1.0,0.5622954,1
1.0,0.53769416,0.5580261,1.0,0.5579689,1
