decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,race,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,target
1.0,1.0314235741672897,0.8918918918918919,0.8,0.6822596679099122,0.7961722488038278,0.0,0.0,0.7375231114715692,1.0,0.0,0.0,0.0,0.0,1.0,1
0.4444444444444445,0.3333333333333333,0.4864864864864864,0.639039648066916,0.4652787452053627,0.5617224880382775,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,1
0.7777777777777777,0.7413424158669566,0.7027027027027026,0.5658847775103375,0.5827232796486091,0.6516746411483254,0.0,1.0,0.4309741539792071,1.0,0.0,0.0,1.0,0.0,0.0,1
0.7777777777777777,0.7217093740381093,0.8648648648648649,0.7148555393600446,0.6037322624182097,0.6488038277511962,0.0,0.0,0.5053006473427928,1.0,0.0,0.0,0.0,1.0,0.0,1
0.2222222222222222,0.2789274830689212,0.8108108108108107,0.7318605874084732,0.3923865300146413,0.5572897094044476,0.0,1.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.5726808310951226,0.541664102804166,0.2371888726207907,0.4368077048833616,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0
0.3333333333333333,0.3333333333333333,0.6216216216216217,0.6311937263700891,0.4436310395314788,0.5827616209129645,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0
0.1111111111111111,0.2222222222222222,0.6486486486486487,0.5274047233770247,0.355783308931186,0.561410072897863,0.0,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4444444444444445,0.4678847593854907,0.7033468126356999,0.7250699977138986,0.4831625183016106,0.6133971291866029,0.0,1.0,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7777777777777777,0.8888888888888888,0.5519369485360084,1.0899719741136271,0.5973645680819912,0.7062200956937799,0.0,0.0,0.776638596045979,1.0,0.0,0.0,1.0,0.0,0.0,1
0.2222222222222222,0.0,0.5113589556285962,0.6855942163712143,0.404099560761347,0.487556848353426,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1
0.1111111111111111,0.2222222222222222,0.5810810810810811,0.8535156108911721,0.3792093704245974,0.5796452710209135,0.0,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1
0.8888888888888888,0.8888888888888888,0.8120788395547152,0.5529460026298736,0.6427525622254759,0.7205741626794259,0.0,1.0,0.4674919850775811,1.0,0.0,0.0,1.0,0.0,0.0,1
0.6666666666666665,0.7777777777777777,0.7281300740483267,0.0382647493359122,0.5724743777452417,0.6995215311004785,0.0,0.0,0.553960050973842,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.3112766956037869,0.6465260267045378,0.6734504099699983,0.4568081991215227,0.5944573716619264,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1
0.8888888888888888,0.8410479819749437,0.8108108108108107,0.9482301044234482,0.6486090775988287,0.7004784688995216,0.0,0.0,0.8016603235439916,1.0,0.0,0.0,1.0,0.0,0.0,1
