sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,start,end,event,score_text_High,score_text_Low,score_text_Medium,v_score_text_High,v_score_text_Low,v_score_text_Medium,target
1.0,0.2688172043010753,0.0,0.0,0.2592592592592592,0.0,0.0,0.1140350877192982,0.0005271481286241,1.0,0.0,0.0,0.1481481481481481,0.0231596360628618,0.6722925457102672,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2580645161290322,0.0,0.0,0.6296296296296295,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,1.0,0.074074074074074,0.0024813895781637,0.2751054852320675,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.4193548387096775,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.074074074074074,0.0074441687344913,0.5864978902953587,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.4032258064516129,0.0,0.0,0.4444444444444445,0.0,0.0,0.0,3.514320857494289e-05,1.0,0.0,0.0,0.0,0.0008271298593879,0.3645569620253164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.3387096774193548,0.0,0.0,0.4444444444444445,0.0,0.0,0.0,0.0001054296257248,1.0,0.0,0.0,0.2592592592592592,0.0041356492969396,0.5949367088607596,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1451612903225806,0.0,0.0,0.4814814814814814,0.0,0.0,0.0175438596491228,0.0001405728342997,0.0,0.0,0.0,0.2592592592592592,0.0124069478908188,0.7659634317862167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.3064516129032258,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.037037037037037,0.0033085194375516,0.4483825597749649,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.3709677419354839,1.0,0.0,0.6296296296296295,0.0,0.0,0.0175438596491228,0.0001054296257248,0.0,0.0,0.0,0.2962962962962963,0.0,0.6627285513361464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.3064516129032258,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0001054296257248,1.0,0.0,0.0,0.037037037037037,0.1042183622828784,0.8748241912798874,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1129032258064516,0.0,0.0,1.0,0.0,0.0,0.0087719298245614,0.0001054296257248,0.0,0.0,0.0,0.6296296296296297,0.0314309346567411,0.3746835443037974,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.2096774193548387,0.0,0.0,0.6296296296296295,0.0,0.0,0.0,0.0001757160428747,0.0,1.0,1.0,0.1481481481481481,0.0636889991728701,0.5479606188466949,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.0,0.0483870967741935,0.0,0.0166666666666666,0.4814814814814814,0.0,0.0,0.0175438596491228,0.0002811456685995,0.0,0.0,0.0,0.5925925925925926,0.0,0.6852320675105487,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.4032258064516129,0.0,0.0,0.5185185185185185,0.0,0.0,0.0263157894736842,0.1186786153575821,1.0,0.0,0.0,0.0,0.0041356492969396,0.2978902953586498,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.2258064516129032,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,0.0,0.1851851851851852,0.0,0.6416315049226441,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1451612903225806,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,0.0,0.2592592592592592,0.0124069478908188,0.8258790436005626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.2419354838709677,0.0,0.0,0.6296296296296295,0.0,0.0,0.043859649122807,0.0001054296257248,0.0,0.0,0.0,0.1111111111111111,0.0,0.5749648382559776,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.5967741935483871,0.0,0.0,0.3703703703703704,0.0,0.0,0.0175438596491228,0.0001054296257248,1.0,0.0,0.0,0.0,0.0024813895781637,0.7476793248945147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.1774193548387097,0.0,0.0,0.4814814814814814,0.0,0.0,0.0,0.0009840098400984,1.0,0.0,0.0,0.1481481481481481,0.0,0.8601969057665261,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0483870967741935,1.0,0.0,1.0,0.0,0.0,0.0087719298245614,0.0001054296257248,0.0,0.0,0.0,0.7777777777777777,0.0041356492969396,0.0869198312236286,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.532258064516129,1.0,0.0,0.5185185185185185,0.0,0.0,0.0526315789473684,0.0004920049200492,1.0,0.0,0.0,0.1111111111111111,0.0,0.3372714486638538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.532258064516129,0.0,0.0,0.4444444444444445,0.0,0.0,0.0175438596491228,0.0001054296257248,1.0,0.0,0.0,0.037037037037037,0.0016542597187758,0.5319268635724332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
