sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,start,end,event,score_text_High,score_text_Low,score_text_Medium,v_score_text_High,v_score_text_Low,v_score_text_Medium,target
1.0,0.4853439129201539,0.0,0.0,0.0,0.0,0.0,0.3669646135537405,0.1715563283131362,1.0,1.0,0.0,1.0,0.3662045309102879,0.4493358425340743,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,0.2914746352452482,0.0,0.0,0.0,0.0,0.0,0.3482484715119694,0.0836463678293348,1.0,1.0,0.0,0.0,0.0108939134960375,0.1324894514767932,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
1.0,0.4318011109410919,1.0,0.0,1.0,0.0,0.0,0.437390952451273,0.1000837528823389,1.0,0.0,0.0,1.0,0.001210434832893,0.4779131131537538,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.4314341959050923,1.0,0.0,1.0,0.0,0.0,0.4385689803085766,0.0999639235982496,1.0,0.0,0.0,1.0,0.0,0.4791368966241895,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.4369967570584676,1.0,0.0,1.0,0.0,0.0,0.3796453109603305,0.1473995641767308,1.0,0.0,0.0,1.0,0.0024208696657861,0.4148780508458384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4368474184280317,1.0,0.0,1.0,0.0,0.0,0.3805375561033299,0.1465873322092638,1.0,0.0,0.0,1.0,0.0,0.4149157785614704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4367892749983371,1.0,0.0,1.0,0.0,0.0,0.3799031421939824,0.1467887003723917,1.0,0.0,0.0,1.0,0.001210434832893,0.4136969381066581,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4368580319112299,1.0,0.0,1.0,0.0,0.0,0.3792749538416894,0.1473092295224615,1.0,0.0,0.0,1.0,0.0,0.4148393702597249,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4360115489441974,1.0,0.0,1.0,1.0,0.0,0.3800083414029824,0.1470463590210564,1.0,0.0,0.0,1.0,0.0,0.4144736764351976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4667950628900605,0.0,0.0,0.0,0.0,0.0,0.3390140010915132,8.845674751779702e-05,1.0,0.0,0.0,1.0,0.0,0.4271709138205098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.3204709212513114,0.0,0.0,0.0,0.0,0.0,0.3162592936027881,8.845674751779702e-05,1.0,1.0,0.0,0.0,0.0,0.211911010367813,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.4366555970238159,1.0,0.0,1.0,1.0,0.0,0.3800469652671563,0.1471094212012465,1.0,0.0,0.0,1.0,0.0,0.4146964396874806,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4370283090981928,1.0,0.0,1.0,0.0,0.0,0.3798993729791672,0.1473384579887805,1.0,0.0,0.0,1.0,0.0,0.4159405609872587,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.436169424506771,1.0,0.0,1.0,1.0,0.0,0.3806482185562755,0.1473473589914418,1.0,0.0,0.0,1.0,0.001210434832893,0.4161088617360762,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.3685696985333697,1.0,0.0,1.0,0.0,0.0,0.4897399676921211,0.0514389005695753,1.0,1.0,0.0,0.0,0.019366957326289,0.3194885393290706,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.4008119895992501,0.0,0.0,1.0,0.0,0.0,0.4318573215952547,8.845674751779702e-05,0.0,1.0,0.0,1.0,0.0459965236499364,0.2804070627375455,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.4363011701351664,1.0,0.0,1.0,0.0,0.0,0.3801808359191888,0.1467084675514627,1.0,0.0,0.0,1.0,0.001210434832893,0.4133288918831293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4366398786859272,1.0,0.0,1.0,1.0,0.0,0.3791312578207003,0.1469547740173173,1.0,0.0,0.0,1.0,0.0,0.4132441459646696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4629276307447716,0.0,0.0,0.0,0.0,0.0,0.3400360723919963,8.845674751779702e-05,1.0,0.0,0.0,0.0,0.095624351798552,0.4265282324578544,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.4364292529582189,1.0,0.0,1.0,1.0,0.0,0.3799851332038955,0.1468181640529674,1.0,0.0,0.0,1.0,0.0,0.4144504502172079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4362931523407938,1.0,0.0,1.0,0.0,0.0,0.3795118214648523,0.1471838727033399,1.0,0.0,0.0,1.0,0.001210434832893,0.4131984677359565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.415726644545533,0.0,0.0,1.0,0.0,0.0,0.3678077742026856,8.845674751779702e-05,1.0,1.0,0.0,1.0,0.0072626089973583,0.3118291579573277,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1.0,0.3505954474863151,0.0,0.0,0.0,0.0,0.0,0.3522011920327387,8.845674751779702e-05,0.0,1.0,0.0,0.0,0.0,0.2321857864836571,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.4364321370569141,1.0,0.0,1.0,1.0,0.0,0.3791475205003525,0.1473211759307622,1.0,0.0,0.0,1.0,0.0,0.4138046422482846,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4321720925562516,0.0,0.0,1.0,0.0,0.0,0.3674253471264902,0.1400511117862913,1.0,0.0,0.0,0.0,0.0,0.3873297016831018,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.4364726586435812,1.0,0.0,1.0,1.0,0.0,0.3807958531949928,0.1469908855955691,1.0,0.0,0.0,1.0,0.0,0.4162618867799851,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.3446118656054188,0.0,0.0,0.0,1.0,0.0,0.3088864341444938,8.845674751779702e-05,1.0,1.0,0.0,0.0,0.1634087024405635,0.2926944169297449,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.4624912954531793,1.0,0.0,0.0,0.0,0.0,0.3206946641981821,0.0,1.0,0.0,0.0,0.0,0.0278400011565404,0.4371622968100243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.4364757157881981,1.0,0.0,1.0,1.0,0.0,0.3793502957872654,0.1469572994756523,1.0,0.0,0.0,1.0,0.0,0.4142230417213269,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4649078817498627,1.0,0.0,0.0,0.0,0.0,0.3205852722670844,0.0011499377177313,1.0,0.0,0.0,0.0,0.0,0.4376152676152282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.4363156771516031,1.0,0.0,1.0,0.0,0.0,0.3807600668296124,0.1469331590650966,1.0,0.0,0.0,1.0,0.0,0.4152145034574607,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.4369987759275542,1.0,0.0,1.0,1.0,0.0,0.3792169756947003,0.1471260595149834,1.0,0.0,0.0,1.0,0.0,0.414703109780852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.420438454265807,0.0,0.0,0.0,0.0,0.0,0.3821730988780354,0.1207944796017646,1.0,0.0,0.0,0.0,0.0,0.3236631840178926,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.6716589389812897,1.0,0.0,0.0,0.0,0.0,0.3962411214409941,0.1127704671066967,1.0,0.0,0.0,1.0,0.0036313044986791,0.7713080168776372,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
1.0,0.3051141916570327,0.0,0.0,0.0,0.0,0.0,0.3844726163704144,0.057708152811197,1.0,1.0,0.0,0.0,0.2917147947272283,0.1783057697658111,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.4147554819919083,0.0,0.0,0.0,0.0,0.0,0.3907635629491932,0.1198696295241309,1.0,0.0,0.0,0.0,0.0,0.3287066083683389,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.3778801588216214,1.0,0.0,0.0,0.0,0.0,0.4289994521014847,0.109986706378691,1.0,0.0,0.0,0.0,0.0048417393315722,0.9443037974683544,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.0,0.395161263536896,1.0,0.0,0.0,0.0,0.0,0.4225480386133257,0.1089826138559459,1.0,0.0,0.0,0.0,0.0,0.8329113924050634,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.0,0.4354888060556977,0.0,0.0,1.0,0.0,0.0,0.3768166211183322,8.845674751779702e-05,1.0,0.0,0.0,0.0,0.0689947854749046,0.3620326281420212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.1532257975230513,0.0,0.0,0.0,0.0,0.0,0.3470338526254484,0.0627676362321389,1.0,1.0,0.0,0.0,0.001210434832893,0.0075949367088607,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
0.0,0.2569124258146991,1.0,0.0,0.0,0.0,0.0,0.4279751150370397,0.1074134005119403,1.0,0.0,0.0,0.0,0.0,0.9468354430379748,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.4124423682521706,1.0,0.0,0.0,0.0,0.0,0.4246596459244113,0.1100136941197226,1.0,0.0,0.0,0.0,0.001210434832893,0.950210970464135,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
1.0,0.2223502163841498,0.0,0.0,1.0,0.0,0.0,0.3795058923628958,8.845674751779702e-05,1.0,1.0,0.0,1.0,0.0,0.0447257383966244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
