checking-account,duration,credit-amount,savings-account,employment-since,installment-rate,personal-status-and-sex,residence-since,age,existing-credits,number-people-provide-maintenance,telephone,foreign-worker,credit-history_A30,credit-history_A31,credit-history_A32,credit-history_A33,credit-history_A34,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,other-debtors_A101,other-debtors_A102,other-debtors_A103,property_A121,property_A122,property_A123,property_A124,other-installment_A141,other-installment_A142,other-installment_A143,housing_A151,housing_A152,housing_A153,job_A171,job_A172,job_A173,job_A174,target
0.2341777801731411,0.2371064744098703,0.1066648808828845,0.4277254339695494,0.497854391300725,0.6347404469531297,0.0,0.1660265562671694,1.0,0.0463803891789773,0.3448621144415253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.2470225367033438,0.1791750483369651,0.0849856806096636,0.3134934776042262,0.3901991554044274,0.4636455866860788,0.0,0.2303077963476961,0.0,0.0613285018405876,0.1919615342222852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.1394196168297341,0.1426049200517129,0.0640632921782778,0.2574481584004525,0.2991445093778504,0.3820826253548834,0.0,0.0977239009563589,0.0,0.0273608413496335,0.2088083257674353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1481695234077381,0.1528643172325985,0.0685921077650181,0.2761474612684377,0.3204102533728653,0.4098633114962698,0.0,0.1028384125743308,0.0,0.0288489985761653,0.2250849798038245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0723282914418833,0.1583493824410764,0.0659773895586196,0.297324145696638,0.3157083739057687,0.4431168916571792,0.0,-0.014924513787642,0.0,-0.0005585392750747,0.3126754885187157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.2535011656241734,0.1416709508394097,0.070835943561331,0.2397961417876596,0.3201378303207082,0.3533006509934221,0.0,0.2691737448553208,0.0,0.0703166937667554,0.0947752704071057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3347225990694886,0.2010526748180059,0.0989612632887019,0.343783035349269,0.4493276450522299,0.507108512297315,0.0,0.3445348188464831,1.0,0.0903996594655588,0.1590276979296226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.1376062858334531,0.1339190810750402,0.0605789986687084,0.2408401555484918,0.2822570968458159,0.3572843518159401,0.0,0.1017660845048924,0.0,0.0281994720198893,0.1895469159746461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.593255731373482,0.2204253925827,0.1226492989844962,0.3454918814680091,0.5377880229140641,0.5042600926892772,1.0,0.7163623940836197,1.0,0.1839891347683462,-0.047346221337661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4774560208723395,0.2540866266628953,0.128470285946305,0.426908152715431,0.5787179070244248,0.6284332293407775,1.0,0.5168860730383104,1.0,0.1346660492210472,0.1476390620493636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.1419667418589084,0.189271396452264,0.082333356428598,0.3476771160264754,0.3884394747755271,0.5169608569414929,0.0,0.0652385305559678,0.0,0.0201561047132853,0.3193438901109058,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.201344717314113,0.2061935648922788,0.0926144030081128,0.3722800629075828,0.4324868362286716,0.5525118212332795,0.0,0.1409358108734873,0.0,0.0394700308666604,0.3021558520707328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.175248852022434,0.1892496254182073,0.0844065031524794,0.3430139570195963,0.3950410439279328,0.50929174318811,0.0,0.1150622485580052,0.0,0.0326441910559234,0.2866831607378199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
