decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,race,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,target
0.5656634921243195,0.5259601219733102,0.673262648567607,0.7176755502401957,0.5134709030131641,0.626078448139924,0.0,1.0,0.4911752704067139,1.0,0.0,0.0,0.0,0.0,0.0,1
0.4442430264747291,0.5175770230360798,0.6529362814566047,0.5756512426542286,0.4777514632764575,0.5432710659454066,0.0,0.0,0.5702656540171843,1.0,0.0,0.0,0.0,1.0,0.0,1
0.623772191757391,0.5133016757189852,0.6631816660916493,0.7837265800423105,0.518682731392247,0.6574805963982826,0.0,1.0,0.4238929944048017,1.0,0.0,0.0,1.0,0.0,0.0,1
0.5450232479530421,0.6664255074261597,0.8384093261962348,0.7098591370624193,0.6085378248668,0.6820291630724123,0.0,1.0,0.7551282572687908,1.0,0.0,0.0,0.0,1.0,0.0,1
0.4315049869776362,0.520291141289105,0.6550739566522699,0.5611651710031325,0.4765656756500649,0.5363574037828844,0.0,0.0,0.5849073896544934,1.0,0.0,0.0,0.0,1.0,0.0,1
0.3974708371347329,0.3313619958484929,0.427672689467479,0.4998874678134679,0.3335605809757314,0.4210640579917605,0.0,1.0,0.2776694004853873,1.0,0.0,0.0,0.0,0.0,0.0,0
0.4478262140202865,0.5379048372481007,0.6773967806766159,0.5821529662241052,0.4931188011657333,0.5556250432443771,0.0,0.0,0.6033837644505871,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5177970167742668,0.5524566788537251,0.7006611616782481,0.6651156307110007,0.5206318248506829,0.6081419024222381,0.0,1.0,0.5749688120780204,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4514754914379687,0.4120158938956389,0.5281201861844734,0.5719073962414527,0.4042796764717417,0.495859541219713,0.0,1.0,0.3783041801342457,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5177383489267858,0.4684147905198737,0.6007929926468362,0.655377399480181,0.4607127701293136,0.5666267299748025,0.0,1.0,0.4266377047343347,1.0,0.0,0.0,0.0,0.0,0.0,1
0.3810614668098733,0.3177620266470558,0.4101116703561168,0.4792591021382668,0.3198468297916386,0.4037202022407404,0.0,1.0,0.2663474436447368,1.0,0.0,0.0,0.0,0.0,0.0,1
0.410218036485107,0.4924427759568423,0.6201658384588196,0.5332308398060448,0.4515008852149776,0.508821287903238,0.0,0.0,0.552201487497416,0.0,0.0,0.0,0.0,1.0,0.0,1
0.6234476664857058,0.5521907397446281,0.7093640722620943,0.7878242390721943,0.5463231847448705,0.6764632365379557,0.0,1.0,0.4928028230049913,1.0,0.0,0.0,0.0,0.0,0.0,1
0.2781489141104844,0.2673490653865744,0.3414230618820537,0.3539002231439639,0.2587025191704175,0.312161382621042,0.0,0.0,0.2569222326806075,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4153120180005865,0.3356558233880023,0.4342978700278678,0.5211084450950267,0.3409917022017587,0.4347427479852416,0.0,1.0,0.2714541306322913,1.0,0.0,0.0,0.0,0.0,0.0,1
0.581604260256592,0.5415113930415967,0.6931023086767097,0.7379840410159327,0.5284607414000942,0.644081715014505,0.0,1.0,0.5063046187478285,1.0,0.0,0.0,0.0,0.0,0.0,1
