school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,target
0.0,0.0,0.0,0.0,0.0,0.0,0.4194453208760229,0.3396995374275955,0.0482399886665822,0.1772639654655879,0.0276280551946698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4023357813097732,0.3066643970840393,0.2333218120318538,0.0592578814187908,0.1146216318861521,0.3818070475536413,0.0592786117312019,0.2694734546441352,0.3335500094897618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.5764470748751206,0.5038090607353644,0.0427288272485719,0.2474179493462218,0.0232954013068331,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5285348197600537,0.4048483272581116,0.3143326544988006,0.0416524695742991,0.0592119943084332,0.5289776934573587,0.0618477551836818,0.3472511810342315,0.4273628560165835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.6780311708716702,0.5369447812791662,0.0857454832755956,0.285293264902174,0.0494958401189293,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6584132062997108,0.5011922395467892,0.3792471032641682,0.1088999363913821,0.2176804267519419,0.6157863130533467,0.1022883070339472,0.4432102513213754,0.549409016427253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.7282532766626214,0.5740824764756459,0.0937764508539469,0.3061540502758521,0.0542078924191499,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.708921163631137,0.5394991523512661,0.4077888143270775,0.1198019027716576,0.2408112629401118,0.6610944859104423,0.1112631894114546,0.4776846417263152,0.592316172645332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.5811695519463028,0.5325838656856205,0.0273611377067437,0.2519809478152832,0.0136998746712775,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5165930325461237,0.3970921736123154,0.3126906177742215,0.0154596851198577,-0.0058697761743654,0.5361504802264461,0.0492699883435948,0.33469799189826,0.4101644867294977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.9870050034257168,0.8760285194823594,0.0646186122826297,0.4250126486156362,0.0345679867249374,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8961249133986848,0.6871718730272895,0.5359150555796913,0.056896998266519,0.0657484255336627,0.9072700188388996,0.0987856453311067,0.5862020722228899,0.7204896345639582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.8104992108558556,0.6530248339738235,0.0953705571184431,0.3421814347991966,0.054728323171372,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7796700807718451,0.5940900350651935,0.4514289568030618,0.1181441268478943,0.2304779201430598,0.7373808999591186,0.1163394372480024,0.5228187747405956,0.6473618215297383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.5609456803919577,0.458468693220906,0.0618538608484356,0.2374933487327559,0.0352922449164351,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5353105189634243,0.4082441070115366,0.3113195126740005,0.0747581931335449,0.1421933661146227,0.5110905752107804,0.0770620132633706,0.3577747994979244,0.4425704729379591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.7268457972042174,0.653861498743209,0.0420122961788917,0.3138852484554987,0.0219859416742936,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6541499732767657,0.5021173629968145,0.3931606606977511,0.032490292930824,0.0251667277533437,0.6691345585571685,0.0681072523429024,0.4262278332940074,0.523239255446192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.9223348657849636,0.7719406960364611,0.0901584692516353,0.3923611504136261,0.0508411462222052,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8682326002018926,0.6631222932080343,0.5087895437260801,0.1034318238688022,0.185642344937581,0.8424460152241955,0.1170986346743232,0.5769612830568182,0.7124925992378153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.7984082561185744,0.6820257114667146,0.0692415032847946,0.3410631644676449,0.0385289375902223,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7424618765076588,0.5678223516993068,0.4380657137331442,0.074673502954835,0.1239767624942011,0.7308435809101227,0.0940367792140531,0.4908156711543439,0.6051675224088761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.8681782674151696,0.7947463127609414,0.0414169156036074,0.376333224468339,0.0208039566775669,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7722735687242811,0.5935777999227407,0.4672577172334695,0.0240120291414261,-0.006501041990072,0.8008284836076934,0.0740543143167755,0.5005200300737407,0.6134387525870443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.933868172414732,0.8635752457075936,0.0390057347179803,0.4057028069601052,0.0189256021720736,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.824966535336927,0.6345840081617975,0.5011245931062897,0.0164681237620392,-0.0301238176393071,0.862424050385921,0.075041593319936,0.5329592587346986,0.6525515971522194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.9176971773583704,0.7586082579574827,0.0957320469828498,0.3894158367712921,0.0543380566717913,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8701062944354165,0.6640338158264373,0.507848305435652,0.1130861242416604,0.2098502808896642,0.8371213439919986,0.1215270246768073,0.5799645151029211,0.7168471884360104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.679839091845417,0.6062981218581893,0.0426602562351577,0.29304266366947,0.0226592121048631,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6153282593813086,0.4720149010393583,0.3686369497188591,0.0360697019120465,0.0375762487345195,0.6252523256785827,0.0665038369054815,0.4019592836003359,0.4938317521852248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.8286836143337077,0.6675727586585904,0.0975762188124876,0.3498479990689197,0.0559972564003688,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7972310466385647,0.6074655120073641,0.4615749284406903,0.1209061028131397,0.2359239332423987,0.753912909057205,0.1190045133889749,0.5346133463954119,0.6619728829232324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.8090881530157119,0.7238862648678648,0.0492909231787247,0.348993857735544,0.0260457586740146,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7307807688218733,0.5607105482693145,0.4383241166699747,0.0404290710497659,0.0385472117362245,0.7443908092156687,0.0779154938758626,0.4769289548085778,0.5857688347863337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.8154834214165982,0.6262565179058087,0.1155881945576244,0.3411182155910259,0.0672878648959641,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8047878018366913,0.6115731703542986,0.4594722090552519,0.1520111301899493,0.3137869813398203,0.7383693635278362,0.1333970924289258,0.5452656854711383,0.677196069063659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.8958221989501368,0.777004662919281,0.0701871751491385,0.3838868726551869,0.0385585642347458,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8252828510566346,0.6318171084793879,0.4895012262072278,0.0711190364453275,0.1078063795175395,0.821369169501777,0.0992646684591888,0.5433503056064206,0.6691237071999842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,1.0,1.0,1.0,0.8757203078033396,0.7913608731296657,0.0483384036105405,0.3785437795535863,0.0250702049507709,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7857754383691882,0.6033569077704275,0.4730774236336029,0.0352977924526122,0.0208147021671794,0.8066001620998172,0.0801600082042667,0.5112963596231463,0.6274092431993135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.7390340273302448,0.5997443120445446,0.0842195381391806,0.3124522207277335,0.0481955666735189,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7080848040254291,0.5397750402702761,0.4108888943823321,0.1030982829189768,0.1987182705699207,0.6728581378440985,0.1037988517118772,0.4740335917839751,0.5866703586697365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,1.0,1.0,1.0,0.794054071484348,0.730921214878182,0.0353111213711172,0.3446168826470544,0.0174277829737847,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7036773876819867,0.5410884459732227,0.4266742624847193,0.0176239171876166,-0.016665372496274,0.7329187193258997,0.0655924828373748,0.4552687419970355,0.5576798480241865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
