decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,race,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,target
0.51609814,0.50692,0.73859406,0.7382408,0.5028377,0.61892855,0.0,1.0,0.54448134,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5160981,0.5069172,0.73859394,0.7382348,0.50284106,0.6189278,0.0,1.0,0.54447347,1.0,0.0,0.0,0.0,0.0,0.0,1
0.51609915,0.5069163,0.73858565,0.7382262,0.50283974,0.61892325,0.0,1.0,0.54445624,1.0,0.0,0.0,0.0,0.0,0.0,1
0.51609176,0.50692147,0.7386082,0.73823994,0.502844,0.61893183,0.0,1.0,0.54451394,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5160916,0.50692147,0.73860615,0.7382368,0.50284386,0.61893034,0.0,1.0,0.54451066,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5160944,0.5069209,0.73860514,0.73824394,0.5028417,0.61893237,0.0,1.0,0.5445054,1.0,0.0,0.0,0.0,0.0,0.0,0
0.51609415,0.5069209,0.7386013,0.73823804,0.50284153,0.61892956,0.0,1.0,0.5444991,1.0,0.0,0.0,0.0,0.0,0.0,0
0.51610565,0.50691855,0.7385949,0.73826456,0.50283253,0.61893624,0.0,1.0,0.5444735,1.0,0.0,0.0,0.0,0.0,0.0,0
0.51608896,0.50691104,0.7386211,0.738225,0.5028606,0.618935,0.0,1.0,0.544508,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5160939,0.506919,0.73861605,0.738252,0.50284606,0.61893857,0.0,1.0,0.54451865,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5161042,0.5069187,0.73859054,0.73825455,0.50283307,0.61893207,0.0,1.0,0.5444678,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5160969,0.50692,0.7385862,0.73822683,0.5028376,0.61892223,0.0,1.0,0.54446906,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5160939,0.50691533,0.7386033,0.73822826,0.50284845,0.61892927,0.0,1.0,0.5444867,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5161034,0.50691867,0.73858285,0.7382419,0.5028327,0.61892617,0.0,1.0,0.54445523,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5161076,0.5069183,0.73859996,0.7382772,0.5028317,0.6189415,0.0,1.0,0.54447997,1.0,0.0,0.0,0.0,0.0,0.0,1
0.51610315,0.506919,0.73859346,0.73825526,0.50283414,0.61893296,0.0,1.0,0.5444741,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5160917,0.5069211,0.73860896,0.7382401,0.50284445,0.61893225,0.0,1.0,0.5445144,1.0,0.0,0.0,0.0,0.0,0.0,1
0.51610595,0.5069182,0.7385826,0.7382495,0.5028309,0.61892843,0.0,1.0,0.54445183,1.0,0.0,0.0,0.0,0.0,0.0,1
0.5161015,0.50691926,0.73859686,0.73825425,0.5028359,0.61893356,0.0,1.0,0.5444819,1.0,0.0,0.0,0.0,0.0,0.0,1
0.51610464,0.50691706,0.738601,0.7382656,0.5028362,0.61893886,0.0,1.0,0.5444803,1.0,0.0,0.0,0.0,0.0,0.0,1
0.51609737,0.50691783,0.7385984,0.7382391,0.50284165,0.6189301,0.0,1.0,0.54448307,1.0,0.0,0.0,0.0,0.0,0.0,1
