sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,start,end,event,score_text_High,score_text_Low,score_text_Medium,v_score_text_High,v_score_text_Low,v_score_text_Medium,target
1.0,0.0870122376017548,0.0,0.0,0.0856000208225479,-0.0008302234004502,-0.0008969791952088,0.0045834489205283,-0.0121721652543781,0.0,0.0,0.0,0.2297806107833994,0.0551558936939025,0.5604995306464184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0531661306264477,0.0,0.0,0.2240659471619192,-0.0199195660893403,0.0076209642369385,0.0600625277072272,0.0060533434645713,1.0,0.0,1.0,0.2385815205517669,0.1083428319621223,0.7746543733834375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0037441209729299,0.0,0.0,-0.020102102922582,0.0026524611993998,-0.0011698333273556,-0.0077323291938938,-0.0023919484922743,0.0,0.0,0.0,-0.0037085751682103,-0.0079629055171582,-0.0357292734958125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0052305949943941,0.0,0.0,-0.0135577616459283,0.0020639212230304,-0.0009434572602899,-0.0059598018610272,-0.0022007364985524,0.0,0.0,0.0,0.0031217986744124,-0.004812208916005,-0.0133669863649861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0059646878947407,0.0,0.0,-0.0141286678454345,0.002203058801156,-0.0010125238886318,-0.0063522191817364,-0.0024049917736939,0.0,0.0,0.0,0.0043212406436167,-0.0049088026211608,-0.0118918191780644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.005057927698605,0.0,0.0,0.0010333591896265,0.0003973111112602,-0.0002396447095939,-0.0010479054752498,-0.0010172091166641,0.0,0.0,0.0,0.0111033416069604,0.0014929019539203,0.0226614197624699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0032166153686627,0.0,0.0,-0.0185175006574478,0.0024197556884745,-0.0010643507722282,-0.0070588393844048,-0.0021529366317837,0.0,0.0,0.0,-0.0038991968742473,-0.0073831630918137,-0.0338344516974413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0194451603591534,0.0,0.0,-0.0043782537940067,0.0024712722055307,-0.0013184854190353,-0.0068127037979799,-0.0045665644811827,0.0,0.0,0.0,0.0379131950773946,0.0021104247352405,0.0661093906295652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0021818579524599,0.0,0.0,-0.0298375536846555,0.0031504126710536,-0.0012944972411774,-0.0093465446944391,-0.0018697234731801,0.0,0.0,0.0,-0.0215903187062362,-0.0134165515295739,-0.0837293147394377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0883379834194585,0.0,0.0,0.034962346500561,-0.0129302503495303,0.0067066220072611,0.0359743904538568,0.0219293989072129,0.0,0.0,1.0,-0.1636215124952433,-0.0030376837154633,-0.2624064226443666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0234666934614726,0.0,0.0,0.1545852126499501,-0.0198561254384741,0.0086919459264884,0.0579955332015977,0.0172375881942436,1.0,0.0,1.0,0.0395879678418553,0.0623338456492618,0.2958812239119006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0012314020450077,0.0,0.0,-0.0018988680329656,0.0003397688544233,-0.0001606192427843,-0.0009720359572314,-0.0004165523924628,0.0,0.0,0.0,0.0014739998781892,-0.0005710418460388,0.0001063191396989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0085696983525116,0.0,0.0,-0.0177965133898179,0.0028823707188147,-0.0013357043028332,-0.0082921366369968,-0.0032587758905729,0.0,0.0,0.0,0.0076390562737714,-0.0059650926176641,-0.0107883229624827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0027773899882573,0.0,0.0,0.0023839785244466,1.2867699678163673e-05,-4.519793224152418e-05,3.0174510274085572e-05,-0.000415889059578,0.0,0.0,0.0,0.0071353786571396,0.0016091776036436,0.0170144267690759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0002820596114921,0.0,0.0,-0.0059537717278791,0.0006442144007966,-0.0002670567347745,-0.0019072094422489,-0.0004063757583013,0.0,0.0,0.0,-0.0039894802383486,-0.0026454933071146,-0.0160992434371567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.0793498890024269,0.0,0.0,-0.0093549318859431,-0.0070080281373506,0.0040857008787222,0.0187256263089775,0.016496742836213,0.0,0.0,0.0,-0.1702723618334757,-0.020441343390721,-0.3382651328624294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0036565998219982,0.0,0.0,-0.0282924667179205,0.0035692241759083,-0.0015543699119371,-0.0104387246189112,-0.0030162387157009,0.0,0.0,0.0,-0.0085721737555748,-0.0115401881800906,-0.056684487777856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0001443014610785,0.0,0.0,-0.0192448932890174,0.0021603529030231,-0.0009070481119361,-0.0063761041327783,-0.0014802164064165,0.0,0.0,0.0,-0.0113004882032493,-0.0083928784594324,-0.0489951340027012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.099362903786321,0.0,0.0,0.0347590419269466,-0.0140278713819473,0.0073264400635685,0.0389416810062405,0.0243075865940446,0.0,0.0,1.0,-0.1866524991866495,-0.0054013296559543,-0.3066462978651124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0235719865205057,0.0,0.0,-0.008680325416271,0.0033769439365259,-0.001758720374633,-0.0093830015095298,-0.0058006379607879,0.0,0.0,0.0,0.0440315030433774,0.001092593031889,0.0716530911716027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0021756711996424,0.0,0.0,-0.0415006780791093,0.004911465305298,-0.0020979963105541,-0.0144343679924972,-0.0037320556521364,0.0,0.0,0.0,-0.0192001534054406,-0.0175856045410546,-0.0957919903681746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.1164672455310111,0.0,0.0,0.1359563539444425,-0.0272035171931197,0.0131159874035097,0.0773873466548405,0.035970286847095,1.0,0.0,1.0,-0.1643577169051971,0.0350452145683169,-0.119861241532668,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.0990760264743196,0.0,0.0,0.1089102084906982,-0.0223791316931954,0.0108366902925469,0.0635830932621154,0.0300693478528121,0.0,0.0,1.0,-0.1436707246720868,0.0268811490410232,-0.118933955510767,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0043307457645903,0.0,0.0,-0.0245114671296368,0.0032104247652281,-0.0014130370939513,-0.009363808250437,-0.002865664021868,0.0,0.0,0.0,-0.0050097378759013,-0.009757981046458,-0.0444970979533821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0238078038364485,0.0,0.0,0.0150663789936337,0.0007171070650482,-0.0006427913534298,-0.0015312849466822,-0.0039867090091664,0.0,0.0,0.0,0.0580954807710424,0.0114606740243413,0.1323383797544593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0029189076239389,0.0,0.0,-0.0072278187010002,0.0011135583160898,-0.0005104152730172,-0.0032131483759494,-0.0012015607399599,0.0,0.0,0.0,0.0019353214645226,-0.0025385374118141,-0.0066088682841981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0035828266263179,0.0,0.0,0.0249696311396465,-0.002457851968409,0.0009829880403258,0.0073380102316688,0.0011831496248789,0.0,0.0,0.0,0.0217196149487531,0.0115902664096555,0.0770376409458594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0028547983951307,0.0,0.0,-0.0063763217277234,0.0010108075923014,-0.0004662576418898,-0.0029116290617145,-0.0011207596987902,0.0,0.0,0.0,0.0022887972487344,-0.0021817399627336,-0.0047206627673765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0209299524681585,0.0,0.0,-0.0055436359661145,0.0027538990743842,-0.0014586878206768,-0.0076099676664815,-0.0049805324754678,0.0,0.0,0.0,0.0403331217357297,0.0019104219704025,0.0690662861135323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0018115356054817,0.0,0.0,-0.0110769242693056,0.0014360208418635,-0.0006302514069562,-0.0041915063017282,-0.001263405934,0.0,0.0,0.0,-0.0025664843635483,-0.0044397490046586,-0.0206859341928145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0240920578774239,0.0,0.0,0.0067219043326283,0.0016890754294637,-0.0010558846104501,-0.0043914041689303,-0.0047038377366554,0.0,0.0,0.0,0.0539165081073523,0.0078931467495614,0.1124699798148904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.003979574967456,0.0,0.0,-0.0462574455630317,0.0056324187256104,-0.0024272252639601,-0.0165167704174298,-0.0044973998478444,0.0,0.0,0.0,-0.0181698383235784,-0.0192804290929028,-0.1006058143381338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0013101270005382,0.0,0.0,-0.0121426325392947,0.0015055007798451,-0.0006523076932652,-0.0044087567014566,-0.001238224745382,0.0,0.0,0.0,-0.0042178074534177,-0.0050063447868964,-0.0253561478871784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0414306659612976,0.0,0.0,0.0248795537728673,0.0013992693324344,-0.0011822850080823,-0.003111211544269,-0.0070429076777948,0.0,0.0,0.0,0.1003330709428109,0.0193620715810352,0.2269275361795799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0512619767716364,0.0,0.0,0.2111549274478064,-0.0186539305564627,0.0071156370642875,0.0562824719169262,0.0054527758506247,1.0,0.0,1.0,0.2272437648393061,0.1023392195325612,0.7346160001137493,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.0574055555950593,0.0,0.0,0.0497931270078364,0.0002073105383595,-0.0009095097194445,0.0007966794484538,-0.0085552035904226,0.0,0.0,0.0,0.1477769598749475,0.033485422603207,0.3529749824011109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0967642029931038,0.0,0.0,0.0803505402326148,0.0007542746448315,-0.0017034501478538,0.0001487521190489,-0.0147021982724549,0.0,0.0,0.0,0.247048956755073,0.0548872573239513,0.5859705077899819,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0950234040288729,0.0,0.0,0.0832451541462828,0.0002501922794158,-0.0014663883108807,0.0015929807979674,-0.014096817054646,0.0,0.0,0.0,0.2450853772947128,0.0557858842603003,0.5863491918872422,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,-0.0799742256400701,0.0,0.0,0.0085047086004298,-0.0090899486238486,0.0049707531022235,0.0248515168732639,0.0180350736000723,0.0,0.0,0.0,-0.1613612752921892,-0.0128090728040892,-0.295804147365485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0061107302391114,0.0,0.0,0.1674793522090088,-0.0195492959727843,0.0083142220404005,0.0575162083168752,0.0144813372922692,1.0,0.0,1.0,0.0830319300949576,0.0715190312120834,0.3971639041522061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0943114034023225,0.0,0.0,0.0905464097219631,-0.0006473506544035,-0.0010784876169725,0.0042230684912515,-0.0133687371074537,0.0,0.0,0.0,0.2477789849262628,0.0588117908930402,0.6018961309489882,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0939091274193585,0.0,0.0,0.0863198605987747,-0.0002105626261964,-0.0012565336675296,0.0029247720784232,-0.0136133455121142,0.0,0.0,0.0,0.2445269375460761,0.0568920727883796,0.5896659999825621,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,-0.1060894330607536,0.0,0.0,0.1096238379438999,-0.0231726433745645,0.0112710733012083,0.0657517336739104,0.031648419776412,0.0,0.0,1.0,-0.1578398413566012,0.0257438546324305,-0.1449557623227138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.1143616915198305,0.0,0.0,0.1375016799731779,-0.0271641535808314,0.013069262809777,0.0773228834477753,0.035634422393205,1.0,0.0,1.0,-0.159098099330422,0.0361512937778136,-0.1076216940616665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.0461260154819263,0.0,0.0,0.1529978089004176,-0.0219798654886306,0.0099102228459211,0.0637042481255901,0.0220335744325726,1.0,0.0,1.0,-0.0084157370360638,0.0569676420584287,0.2020130362398258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0372069688092887,0.0,0.0,0.0379010345729929,-0.0005016990838142,-0.0003218238721533,0.0023926154295831,-0.005102948802159,0.0,0.0,0.0,0.0989975185969633,0.0241490345038963,0.2429388428438451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.1196351984688163,0.0,0.0,0.1266074107876257,-0.0264689159837811,0.0128522314484207,0.075142723024109,0.0359239403977001,1.0,0.0,1.0,-0.1762861023625437,0.030328725055826,-0.1559495703222213,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0007137254489311,0.0,0.0,0.0010461480522879,-4.568891109062204e-05,9.003398507761087e-06,0.000152280406347,-7.28239283168499e-05,0.0,0.0,0.0,0.0020814328074813,0.0006019131145894,0.0054631134906691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0233145512516707,0.0,0.0,0.0081637501034394,0.0014470933016035,-0.0009429173070584,-0.0036966830924881,-0.004421748545057,0.0,0.0,0.0,0.0531246701223006,0.0083592580066356,0.1130140233200542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0221192055828837,0.0,0.0,0.0120838800011795,0.0008825502544601,-0.0006882255382589,-0.0020607283813001,-0.0038542700224098,0.0,0.0,0.0,0.0528809842653975,0.0098161045292638,0.1181364870334189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0304950291283097,0.0,0.0,0.2008223924386895,-0.0195969677923767,0.0078099470365295,0.0585547954101803,0.0091509474692298,1.0,0.0,1.0,0.1781744702735389,0.0935632587125043,0.6262496212066415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0927603060559338,0.0,0.0,0.1023437916012109,-0.002138324659846,-0.000428841421675,0.0085830632371912,-0.0121053006298078,0.0,0.0,0.0,0.2512985983379085,0.063618371987282,0.6254278160000984,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,-0.0087878419339551,0.0,0.0,0.1468623476853871,-0.0174913103772447,0.0074865315646536,0.0513799334841503,0.0134433725055214,1.0,0.0,1.0,0.0656828036810587,0.0620071699483871,0.334670421062642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0798220726992697,0.0,0.0,0.0832647772505995,-0.0012971235613627,-0.00059750828167,0.005784321414856,-0.0107941765495541,0.0,0.0,0.0,0.2135013454123528,0.0526571961853088,0.5261052619432951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0039078256950485,0.0,0.0,-0.0014244872386323,0.0005581930887211,-0.0002908728055565,-0.001550684638805,-0.0009605013860179,0.0,0.0,0.0,0.0073079805098843,0.0001874600947154,0.0119154718105105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0217426657479669,0.0,0.0,0.0148452528863868,0.0005321929457847,-0.0005353954204933,-0.0010364884325643,-0.0035556145121977,0.0,0.0,0.0,0.0536767910779962,0.0109383826251848,0.123591003114803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0790509485324724,0.0,0.0,0.0807941465725752,-0.0010962765591993,-0.0006709828029221,0.005172950848341,-0.0108207712148589,0.0,0.0,0.0,0.2104863642365309,0.051424411345552,0.5168302934405027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0004850336090615,0.0,0.0,-0.0095442591243878,0.0010293734917035,-0.0004262311826842,-0.0030483228617915,-0.0006443060645219,0.0,0.0,0.0,-0.0064637089168403,-0.0042476717220912,-0.0259384610159682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0821108141815051,0.0,0.0,0.0832355899303932,-0.0010611919500238,-0.0007295761520709,0.0051445197106714,-0.0112934888190847,0.0,0.0,0.0,0.2182417026490855,0.0531168576499592,0.5351096977220571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0043105091774853,0.0,0.0,0.0367907035069719,-0.0037198830267731,0.0015036500083511,0.0110785739258472,0.0019535902609774,0.0,0.0,0.0,0.0299891063734583,0.0168774318019029,0.1096672987808791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0220035283399365,0.0,0.0,0.0212808796788221,-0.0001686342813516,-0.0002442113744021,0.0010371963757571,-0.0031067892709866,0.0,0.0,0.0,0.057897647260917,0.0137888972045667,0.1408185858156846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.1009875527173767,0.0,0.0,0.1162208554992145,-0.0233996585548311,0.0112935266683289,0.0665465311714435,0.0310586526893563,0.0,0.0,1.0,-0.1434649061030433,0.0296635815161918,-0.1081210855948598,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.0661497400653875,0.0,0.0,-0.026885470657368,-0.003685067761894,0.0024982626086285,0.0092474357159332,0.0122533154159339,0.0,0.0,0.0,-0.1528570992637343,-0.0253352319064024,-0.3300183906961638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
