dataset,fold,eq_odds,av_odds,av_pred_diff,cof_variation_allgroups,entropy_index_allgroups,theil_index_allgroups,eq_opportunity,stat_parity,error_rate,false_discovery_rate_dif,false_negative_rate_diff,false_omisson_rate_dif,pred_equality,binary_confusion_matrix,ppv,npv,selection_rate,accuracy,f1-score
adult,0,0.0022010271460014674,-0.0021183828333490714,-0.10392122892122892,0.011461922189984585,6.568783014463051e-05,6.620120773050093e-05,-0.0022010271460014674,-0.002074688796680498,0.04109036422314427,-0.75,0.002201027146001455,0.042157542157542166,-0.002035738520696675,"{'GTP': 497.78212847653776, 'GFP': 1590.3480350077152, 'GTN': 5296.651964992285, 'GFN': 1660.2178715234622}",0.24324324324324326,0.7614342806394316,0.004090657822001105,0.7593145384190161,0.008200455580865604
adult,1,0.0028979045920642,-0.0025188524386854524,0.009347562821677244,0.020863525824377595,0.0002176433549122354,0.00022943152574588947,-0.0021398002853067048,-0.002717391304347826,0.20463466183574874,-0.8125,0.002139800285306692,0.2061951256433545,-0.0028979045920642,"{'GTP': 491.00204330449924, 'GFP': 1579.6670129364356, 'GTN': 5307.332987063564, 'GFN': 1666.9979566955008}",0.13953488372093023,0.7609420128860254,0.004754007739082366,0.7579878385848535,0.005452067242162653
adult,2,0.002807017543859649,-0.0023161257009738584,-0.1738665923448532,0.02207515573147565,0.00024365625028445112,0.0002386459298256549,-0.002807017543859649,-0.002066115702479339,-0.01527071413435055,-0.6666666666666666,0.0028070175438597023,-0.014399851356373089,-0.0018252338580880675,"{'GTP': 501.0733302515, 'GFP': 1604.0537263788283, 'GTN': 5281.946273621172, 'GFN': 1656.9266697485}",0.25,0.7614241348713399,0.0030959752321981426,0.7598407784166298,0.006404391582799634
adult,3,0.009200283085633405,-0.006302365782489876,-0.1967700804203567,0.024917584121844603,0.0003104429992346011,0.00030184710782908426,-0.009200283085633405,-0.004811823337343186,0.06933107063069255,-0.5357142857142857,0.009200283085633365,0.07074555344500086,-0.003404448479346346,"{'GTP': 529.7903177905828, 'GFP': 1689.8707864289172, 'GTN': 5196.129213571083, 'GFN': 1628.2096822094172}",0.3548387096774194,0.7621910487641951,0.006855373728438744,0.7593984962406015,0.01981981981981982
adult,4,0.24639769452449567,0.15701284234384855,0.11168582338196141,0.014585923026900757,0.00010637457527333687,0.0001036670708603618,0.24639769452449567,0.10735748544996113,-0.016644865305503465,-0.2727272727272727,-0.24639769452449567,-0.049355625963349886,0.06762799016320142,"{'GTP': 495.66114323958755, 'GFP': 1581.0251907687634, 'GTN': 5304.974809231237, 'GFN': 1662.3388567604125}",0.21052631578947367,0.7612702642682656,0.004201680672268907,0.7589562140645731,0.007285974499089253
adult,0,,,0.11392405063291139,0.012189399146974943,7.429072578213672e-05,7.368348793468423e-05,,,-0.7530864197530864,1.0,,0.22784810126582278,,"{'GTP': 511.5417435038835, 'GFP': 1630.071132178884, 'GTN': 5256.928867821116, 'GFN': 1646.4582564961165}",0.24390243902439024,0.7614393602843181,0.004532891100055279,0.759093421779989,0.009095043201455207
adult,1,,,0.16071428571428573,0.01225531726494163,7.509640063218819e-05,7.626415049270672e-05,,,-0.6666666666666666,1.0,,0.32142857142857145,,"{'GTP': 501.55821112636477, 'GFP': 1605.2588431301992, 'GTN': 5281.741156869801, 'GFN': 1656.4417888736352}",0.1111111111111111,0.7609057609057609,0.003980099502487562,0.7583195135433941,0.0036463081130355514
adult,2,,,0.25384615384615383,0.010483132799787506,5.4948036648990324e-05,5.364098173482628e-05,,,-0.6266666666666667,0.8,,0.3076923076923077,,"{'GTP': 514.778269178234, 'GFP': 1638.229116089642, 'GTN': 5247.770883910358, 'GFN': 1643.221730821766}",0.21428571428571427,0.7612752721617418,0.0046439628482972135,0.7587350729765591,0.008181818181818182
adult,3,,,0.6194029850746269,0.004808573404199117,1.156118909178554e-05,1.1521113881529207e-05,,,-0.7647058823529411,0.0,,0.23880597014925373,,"{'GTP': 520.3427025564015, 'GFP': 1664.6638175146654, 'GTN': 5221.336182485335, 'GFN': 1637.6572974435985}",0.3018867924528302,0.7617617617617618,0.005860238832375055,0.7590667846085802,0.014473089099954772
adult,4,,,0.14754098360655737,0.003742519635041773,7.003226609336604e-06,6.996077763520668e-06,,,-0.6825396825396826,1.0,,0.29508196721311475,,"{'GTP': 506.9174781492911, 'GFP': 1620.484718679916, 'GTN': 5265.515281320084, 'GFN': 1651.0825218507089}",0.20833333333333334,0.7613082039911309,0.0026536930561698365,0.7598407784166298,0.00458295142071494
